street,countline_date,countline_hour,iso_dow,hour_of_week,is_weekend,total_count,pedestrian_count,cyclist_count,vehicle_count,active_countlines
Featherston St,2026-04-25,21,6,141,true,226,48,6,172,7
Featherston St,2026-04-25,22,6,142,true,2460,2066,40,354,7
Featherston St,2026-04-25,23,6,143,true,775,222,6,547,7
Featherston St,2026-04-26,0,7,144,true,557,26,6,525,7
Featherston St,2026-04-26,1,7,145,true,302,12,1,289,7
Featherston St,2026-04-26,2,7,146,true,250,14,,236,7
Featherston St,2026-04-26,3,7,147,true,206,4,,202,5
Featherston St,2026-04-26,4,7,148,true,164,5,1,158,6
Featherston St,2026-04-26,5,7,149,true,138,5,5,128,7
Featherston St,2026-04-26,6,7,150,true,158,9,1,148,6
Featherston St,2026-04-26,7,7,151,true,351,35,8,308,7
Featherston St,2026-04-26,8,7,152,true,512,50,19,443,7
Featherston St,2026-04-26,9,7,153,true,918,109,26,783,7
Featherston St,2026-04-26,10,7,154,true,1231,149,29,1053,7
Featherston St,2026-04-26,11,7,155,true,1423,148,18,1257,7
Featherston St,2026-04-26,12,7,156,true,1441,141,30,1270,7
Featherston St,2026-04-26,13,7,157,true,1402,170,37,1195,7
Featherston St,2026-04-26,14,7,158,true,1191,148,24,1019,7
Featherston St,2026-04-26,15,7,159,true,1178,213,27,938,7
Featherston St,2026-04-26,16,7,160,true,952,133,30,789,7
Featherston St,2026-04-26,17,7,161,true,813,100,12,701,7
Featherston St,2026-04-26,18,7,162,true,702,93,10,599,7
Featherston St,2026-04-26,19,7,163,true,504,61,18,425,7
Featherston St,2026-04-26,20,7,164,true,410,34,3,373,7
Featherston St,2026-04-26,21,7,165,true,310,21,6,283,7
Featherston St,2026-04-26,22,7,166,true,247,30,6,211,7
Featherston St,2026-04-26,23,7,167,true,148,9,8,131,7
Featherston St,2026-04-27,0,1,0,false,113,4,2,107,6
Featherston St,2026-04-27,1,1,1,false,43,1,,42,5
Featherston St,2026-04-27,2,1,2,false,36,2,,34,6
Featherston St,2026-04-27,3,1,3,false,36,2,,34,5
Featherston St,2026-04-27,4,1,4,false,59,2,3,54,5
Featherston St,2026-04-27,5,1,5,false,116,1,8,107,6
Featherston St,2026-04-27,6,1,6,false,166,10,8,148,7
Featherston St,2026-04-27,7,1,7,false,339,24,17,298,7
Featherston St,2026-04-27,8,1,8,false,480,57,16,407,7
Featherston St,2026-04-27,9,1,9,false,837,87,36,714,7
Featherston St,2026-04-27,10,1,10,false,1030,116,43,871,7
Featherston St,2026-04-27,11,1,11,false,1341,153,39,1149,7
Featherston St,2026-04-27,12,1,12,false,1354,178,24,1152,7
Featherston St,2026-04-27,13,1,13,false,1361,208,27,1126,7
Featherston St,2026-04-27,14,1,14,false,1542,228,49,1265,7
Featherston St,2026-04-27,15,1,15,false,1318,221,40,1057,7
Featherston St,2026-04-27,16,1,16,false,1143,183,40,920,7
Featherston St,2026-04-27,17,1,17,false,844,114,13,717,7
Featherston St,2026-04-27,18,1,18,false,690,95,9,586,7
Featherston St,2026-04-27,19,1,19,false,562,93,8,461,7
Featherston St,2026-04-27,20,1,20,false,404,38,2,364,6
Featherston St,2026-04-27,21,1,21,false,264,18,4,242,7
Featherston St,2026-04-27,22,1,22,false,180,7,4,169,7
Featherston St,2026-04-27,23,1,23,false,91,11,7,73,7
Featherston St,2026-04-28,0,2,24,false,75,1,,74,4
Featherston St,2026-04-28,1,2,25,false,41,2,,39,5
Featherston St,2026-04-28,2,2,26,false,36,,,36,4
Featherston St,2026-04-28,3,2,27,false,53,1,2,50,5
Featherston St,2026-04-28,4,2,28,false,98,1,6,91,5
Featherston St,2026-04-28,5,2,29,false,292,9,24,259,7
Featherston St,2026-04-28,6,2,30,false,1273,83,99,1091,7
Featherston St,2026-04-28,7,2,31,false,3144,358,386,2400,7
Featherston St,2026-04-28,8,2,32,false,4664,790,660,3214,7
Featherston St,2026-04-28,9,2,33,false,2761,360,128,2273,7
Featherston St,2026-04-28,10,2,34,false,1807,297,51,1459,7
Featherston St,2026-04-28,11,2,35,false,1889,301,37,1551,7
Featherston St,2026-04-28,12,2,36,false,2415,865,47,1503,7
Featherston St,2026-04-28,13,2,37,false,1958,526,32,1400,7
Featherston St,2026-04-28,14,2,38,false,1786,332,81,1373,7
Featherston St,2026-04-28,15,2,39,false,2071,384,84,1603,7
Featherston St,2026-04-28,16,2,40,false,2590,536,183,1871,7
Featherston St,2026-04-28,17,2,41,false,2767,543,251,1973,7
Featherston St,2026-04-28,18,2,42,false,1499,228,86,1185,7
Featherston St,2026-04-28,19,2,43,false,858,113,21,724,7
Featherston St,2026-04-28,20,2,44,false,656,102,13,541,7
Featherston St,2026-04-28,21,2,45,false,445,32,4,409,7
Featherston St,2026-04-28,22,2,46,false,267,14,5,248,7
Featherston St,2026-04-28,23,2,47,false,117,6,1,110,7
Featherston St,2026-04-29,0,3,48,false,63,3,,60,6
Featherston St,2026-04-29,1,3,49,false,42,2,,40,5
Featherston St,2026-04-29,2,3,50,false,30,1,3,26,6
Featherston St,2026-04-29,3,3,51,false,56,,2,54,6
Featherston St,2026-04-29,4,3,52,false,112,,3,109,5
Featherston St,2026-04-29,5,3,53,false,296,11,22,263,7
Featherston St,2026-04-29,6,3,54,false,1367,108,90,1169,7
Featherston St,2026-04-29,7,3,55,false,3220,397,369,2454,7
Featherston St,2026-04-29,8,3,56,false,4646,786,621,3239,7
Featherston St,2026-04-29,9,3,57,false,3390,405,142,2843,7
Featherston St,2026-04-29,10,3,58,false,2036,314,56,1666,7
Featherston St,2026-04-29,11,3,59,false,2070,335,35,1700,7
Featherston St,2026-04-29,12,3,60,false,2706,1011,58,1637,7
Featherston St,2026-04-29,13,3,61,false,2157,577,50,1530,7
Featherston St,2026-04-29,14,3,62,false,1905,394,42,1469,7
Featherston St,2026-04-29,15,3,63,false,1987,371,72,1544,7
Featherston St,2026-04-29,16,3,64,false,2625,543,173,1909,7
Featherston St,2026-04-29,17,3,65,false,2817,569,265,1983,7
Featherston St,2026-04-29,18,3,66,false,1540,251,104,1185,7
Featherston St,2026-04-29,19,3,67,false,905,128,31,746,7
Featherston St,2026-04-29,20,3,68,false,690,83,19,588,7
Featherston St,2026-04-29,21,3,69,false,516,44,10,462,7
Featherston St,2026-04-29,22,3,70,false,321,29,0,292,7
Featherston St,2026-04-29,23,3,71,false,148,5,,143,5
Featherston St,2026-04-30,0,4,72,false,66,1,1,64,5
Featherston St,2026-04-30,1,4,73,false,43,1,1,41,6
Featherston St,2026-04-30,2,4,74,false,51,1,,50,6
Featherston St,2026-04-30,3,4,75,false,58,2,,56,5
Featherston St,2026-04-30,4,4,76,false,122,3,3,116,6
Featherston St,2026-04-30,5,4,77,false,333,12,27,294,7
Featherston St,2026-04-30,6,4,78,false,1324,109,107,1108,7
Featherston St,2026-04-30,7,4,79,false,3194,369,326,2499,7
Featherston St,2026-04-30,8,4,80,false,4836,782,596,3458,7
Featherston St,2026-04-30,9,4,81,false,3640,399,173,3068,7
Featherston St,2026-04-30,10,4,82,false,2062,331,60,1671,7
Featherston St,2026-04-30,11,4,83,false,2225,417,44,1764,7
Featherston St,2026-04-30,12,4,84,false,2585,959,74,1552,7
Featherston St,2026-04-30,13,4,85,false,2362,614,40,1708,7
Featherston St,2026-04-30,14,4,86,false,1895,364,59,1472,7
Featherston St,2026-04-30,15,4,87,false,2154,430,79,1645,7
Featherston St,2026-04-30,16,4,88,false,2678,508,190,1980,7
Featherston St,2026-04-30,17,4,89,false,2914,602,225,2087,7
Featherston St,2026-04-30,18,4,90,false,1796,300,82,1414,7
Featherston St,2026-04-30,19,4,91,false,1023,117,31,875,7
Featherston St,2026-04-30,20,4,92,false,694,97,14,583,7
Featherston St,2026-04-30,21,4,93,false,528,73,14,441,7
Featherston St,2026-04-30,22,4,94,false,372,23,2,347,7
Featherston St,2026-04-30,23,4,95,false,195,14,2,179,7
Featherston St South,2026-04-01,1,3,49,false,1,1,,,1
Featherston St South,2026-04-01,4,3,52,false,3,2,1,,1
Featherston St South,2026-04-01,5,3,53,false,4,2,2,,1
Featherston St South,2026-04-01,6,3,54,false,25,22,2,1,1
Featherston St South,2026-04-01,7,3,55,false,75,53,18,4,1
Featherston St South,2026-04-01,8,3,56,false,149,101,45,3,1
Featherston St South,2026-04-01,9,3,57,false,78,69,8,1,1
Featherston St South,2026-04-01,10,3,58,false,73,70,3,,1
Featherston St South,2026-04-01,11,3,59,false,87,84,3,,1
Featherston St South,2026-04-01,12,3,60,false,169,165,4,,1
Featherston St South,2026-04-01,13,3,61,false,111,105,6,,1
Featherston St South,2026-04-01,14,3,62,false,56,52,3,1,1
Featherston St South,2026-04-01,15,3,63,false,71,66,3,2,1
Featherston St South,2026-04-01,16,3,64,false,90,85,5,,1
Featherston St South,2026-04-01,17,3,65,false,117,104,11,2,1
Featherston St South,2026-04-01,18,3,66,false,42,40,2,,1
Featherston St South,2026-04-01,19,3,67,false,14,11,3,,1
Featherston St South,2026-04-01,20,3,68,false,13,12,1,,1
Featherston St South,2026-04-01,21,3,69,false,5,4,1,,1
Featherston St South,2026-04-01,22,3,70,false,4,4,,,1
Featherston St South,2026-04-02,5,4,77,false,2,2,,,1
Featherston St South,2026-04-02,6,4,78,false,15,13,2,,1
Featherston St South,2026-04-02,7,4,79,false,53,38,13,2,1
Featherston St South,2026-04-02,8,4,80,false,125,89,34,2,1
Featherston St South,2026-04-02,9,4,81,false,76,59,16,1,1
Featherston St South,2026-04-02,10,4,82,false,60,59,1,,1
Featherston St South,2026-04-02,11,4,83,false,85,79,6,,1
Featherston St South,2026-04-02,12,4,84,false,124,122,1,1,1
Featherston St South,2026-04-02,13,4,85,false,107,100,4,3,1
Featherston St South,2026-04-02,14,4,86,false,69,67,2,,1
Featherston St South,2026-04-02,15,4,87,false,56,52,3,1,1
Featherston St South,2026-04-02,16,4,88,false,98,88,10,,1
Featherston St South,2026-04-02,17,4,89,false,87,78,8,1,1
Featherston St South,2026-04-02,18,4,90,false,38,31,7,,1
Featherston St South,2026-04-02,19,4,91,false,22,21,1,,1
Featherston St South,2026-04-02,20,4,92,false,12,12,,,1
Featherston St South,2026-04-02,21,4,93,false,3,3,,,1
Featherston St South,2026-04-02,22,4,94,false,1,1,,,1
Featherston St South,2026-04-03,0,5,96,false,1,1,,,1
Featherston St South,2026-04-03,2,5,98,false,1,,1,,1
Featherston St South,2026-04-03,6,5,102,false,1,1,,,1
Featherston St South,2026-04-03,7,5,103,false,12,10,2,,1
Featherston St South,2026-04-03,8,5,104,false,10,9,1,,1
Featherston St South,2026-04-03,9,5,105,false,9,6,3,,1
Featherston St South,2026-04-03,10,5,106,false,15,14,1,,1
Featherston St South,2026-04-03,11,5,107,false,45,41,4,,1
Featherston St South,2026-04-03,12,5,108,false,39,32,7,,1
Featherston St South,2026-04-03,13,5,109,false,29,22,6,1,1
Featherston St South,2026-04-03,14,5,110,false,20,19,1,,1
Featherston St South,2026-04-03,15,5,111,false,12,10,2,,1
Featherston St South,2026-04-03,16,5,112,false,14,13,,1,1
Featherston St South,2026-04-03,17,5,113,false,34,32,2,,1
Featherston St South,2026-04-03,18,5,114,false,19,19,,,1
Featherston St South,2026-04-03,19,5,115,false,16,15,1,,1
Featherston St South,2026-04-03,20,5,116,false,11,11,,,1
Featherston St South,2026-04-03,21,5,117,false,4,4,,,1
Featherston St South,2026-04-03,22,5,118,false,5,5,,,1
Featherston St South,2026-04-03,23,5,119,false,2,1,1,,1
Featherston St South,2026-04-04,4,6,124,true,1,,,1,1
Featherston St South,2026-04-04,6,6,126,true,3,3,,,1
Featherston St South,2026-04-04,7,6,127,true,13,12,1,,1
Featherston St South,2026-04-04,8,6,128,true,20,20,,,1
Featherston St South,2026-04-04,9,6,129,true,42,40,2,,1
Featherston St South,2026-04-04,10,6,130,true,37,34,3,,1
Featherston St South,2026-04-04,11,6,131,true,38,36,2,,1
Featherston St South,2026-04-04,12,6,132,true,45,38,7,,1
Featherston St South,2026-04-04,13,6,133,true,61,55,5,1,1
Featherston St South,2026-04-04,14,6,134,true,40,38,1,1,1
Featherston St South,2026-04-04,15,6,135,true,33,32,1,,1
Featherston St South,2026-04-04,16,6,136,true,43,33,9,1,1
Featherston St South,2026-04-04,17,6,137,true,27,27,,,1
Featherston St South,2026-04-04,18,6,138,true,23,23,,,1
Featherston St South,2026-04-04,19,6,139,true,38,37,,1,1
Featherston St South,2026-04-04,20,6,140,true,7,7,,,1
Featherston St South,2026-04-04,21,6,141,true,12,11,1,,1
Featherston St South,2026-04-04,22,6,142,true,12,10,2,,1
Featherston St South,2026-04-04,23,6,143,true,7,5,2,,1
Featherston St South,2026-04-05,1,7,145,true,2,,1,1,1
Featherston St South,2026-04-05,2,7,146,true,2,2,,,1
Featherston St South,2026-04-05,4,7,148,true,1,,1,,1
Featherston St South,2026-04-05,6,7,150,true,3,3,,,1
Featherston St South,2026-04-05,7,7,151,true,8,8,,,1
Featherston St South,2026-04-05,8,7,152,true,11,8,2,1,1
Featherston St South,2026-04-05,9,7,153,true,30,30,,,1
Featherston St South,2026-04-05,10,7,154,true,29,28,1,,1
Featherston St South,2026-04-05,11,7,155,true,39,36,3,,1
Featherston St South,2026-04-05,12,7,156,true,27,24,2,1,1
Featherston St South,2026-04-05,13,7,157,true,31,31,,,1
Featherston St South,2026-04-05,14,7,158,true,20,20,,,1
Featherston St South,2026-04-05,15,7,159,true,21,21,,,1
Featherston St South,2026-04-05,16,7,160,true,27,24,3,,1
Featherston St South,2026-04-05,17,7,161,true,21,20,1,,1
Featherston St South,2026-04-05,18,7,162,true,15,15,,,1
Featherston St South,2026-04-05,19,7,163,true,4,3,,1,1
Featherston St South,2026-04-05,20,7,164,true,6,6,,,1
Featherston St South,2026-04-05,21,7,165,true,2,2,,,1
Featherston St South,2026-04-05,23,7,167,true,3,3,,,1
Featherston St South,2026-04-06,0,1,0,false,1,,1,,1
Featherston St South,2026-04-06,1,1,1,false,1,,1,,1
Featherston St South,2026-04-06,6,1,6,false,4,3,1,,1
Featherston St South,2026-04-06,7,1,7,false,7,7,,,1
Featherston St South,2026-04-06,8,1,8,false,18,14,4,,1
Featherston St South,2026-04-06,9,1,9,false,28,25,1,2,1
Featherston St South,2026-04-06,10,1,10,false,34,31,3,,1
Featherston St South,2026-04-06,11,1,11,false,34,32,2,,1
Featherston St South,2026-04-06,12,1,12,false,26,24,2,,1
Featherston St South,2026-04-06,13,1,13,false,23,23,,,1
Featherston St South,2026-04-06,14,1,14,false,22,19,3,,1
Featherston St South,2026-04-06,15,1,15,false,26,25,1,,1
Featherston St South,2026-04-06,16,1,16,false,10,9,1,,1
Featherston St South,2026-04-06,17,1,17,false,19,18,1,,1
Featherston St South,2026-04-06,18,1,18,false,18,18,,,1
Featherston St South,2026-04-06,19,1,19,false,5,4,1,,1
Featherston St South,2026-04-06,21,1,21,false,8,8,,,1
Featherston St South,2026-04-06,22,1,22,false,4,4,,,1
Featherston St South,2026-04-07,4,2,28,false,1,,1,,1
Featherston St South,2026-04-07,5,2,29,false,3,3,,,1
Featherston St South,2026-04-07,6,2,30,false,20,15,5,,1
Featherston St South,2026-04-07,7,2,31,false,70,48,20,2,1
Featherston St South,2026-04-07,8,2,32,false,128,101,27,,1
Featherston St South,2026-04-07,9,2,33,false,64,50,13,1,1
Featherston St South,2026-04-07,10,2,34,false,41,38,1,2,1
Featherston St South,2026-04-07,11,2,35,false,67,62,5,,1
Featherston St South,2026-04-07,12,2,36,false,138,137,1,,1
Featherston St South,2026-04-07,13,2,37,false,87,85,2,,1
Featherston St South,2026-04-07,14,2,38,false,77,75,2,,1
Featherston St South,2026-04-07,15,2,39,false,82,77,4,1,1
Featherston St South,2026-04-07,16,2,40,false,88,79,6,3,1
Featherston St South,2026-04-07,17,2,41,false,78,67,11,,1
Featherston St South,2026-04-07,18,2,42,false,19,19,,,1
Featherston St South,2026-04-07,19,2,43,false,12,12,,,1
Featherston St South,2026-04-07,20,2,44,false,7,7,,,1
Featherston St South,2026-04-07,21,2,45,false,3,2,1,,1
Featherston St South,2026-04-07,22,2,46,false,1,1,,,1
Featherston St South,2026-04-07,23,2,47,false,1,,1,,1
Featherston St South,2026-04-08,1,3,49,false,1,,1,,1
Featherston St South,2026-04-08,5,3,53,false,5,2,3,,1
Featherston St South,2026-04-08,6,3,54,false,16,11,5,,1
Featherston St South,2026-04-08,7,3,55,false,68,49,17,2,1
Featherston St South,2026-04-08,8,3,56,false,110,79,30,1,1
Featherston St South,2026-04-08,9,3,57,false,58,56,2,,1
Featherston St South,2026-04-08,10,3,58,false,75,69,6,,1
Featherston St South,2026-04-08,11,3,59,false,63,61,1,1,1
Featherston St South,2026-04-08,12,3,60,false,121,119,2,,1
Featherston St South,2026-04-08,13,3,61,false,90,87,3,,1
Featherston St South,2026-04-08,14,3,62,false,47,45,2,,1
Featherston St South,2026-04-08,15,3,63,false,65,61,3,1,1
Featherston St South,2026-04-08,16,3,64,false,85,81,4,,1
Featherston St South,2026-04-08,17,3,65,false,84,74,10,,1
Featherston St South,2026-04-08,18,3,66,false,49,45,4,,1
Featherston St South,2026-04-08,19,3,67,false,14,13,1,,1
Featherston St South,2026-04-08,20,3,68,false,8,7,1,,1
Featherston St South,2026-04-08,21,3,69,false,6,4,1,1,1
Featherston St South,2026-04-08,22,3,70,false,4,4,,,1
Featherston St South,2026-04-09,0,4,72,false,1,1,,,1
Featherston St South,2026-04-09,2,4,74,false,2,2,,,1
Featherston St South,2026-04-09,3,4,75,false,1,1,,,1
Featherston St South,2026-04-09,4,4,76,false,1,,1,,1
Featherston St South,2026-04-09,5,4,77,false,3,1,2,,1
Featherston St South,2026-04-09,6,4,78,false,27,21,5,1,1
Featherston St South,2026-04-09,7,4,79,false,70,50,18,2,1
Featherston St South,2026-04-09,8,4,80,false,145,97,43,5,1
Featherston St South,2026-04-09,9,4,81,false,70,53,16,1,1
Featherston St South,2026-04-09,10,4,82,false,73,72,1,,1
Featherston St South,2026-04-09,11,4,83,false,73,65,6,2,1
Featherston St South,2026-04-09,12,4,84,false,149,141,6,2,1
Featherston St South,2026-04-09,13,4,85,false,118,116,1,1,1
Featherston St South,2026-04-09,14,4,86,false,73,69,4,,1
Featherston St South,2026-04-09,15,4,87,false,78,75,3,,1
Featherston St South,2026-04-09,16,4,88,false,90,77,11,2,1
Featherston St South,2026-04-09,17,4,89,false,90,82,7,1,1
Featherston St South,2026-04-09,18,4,90,false,41,37,4,,1
Featherston St South,2026-04-09,19,4,91,false,32,28,3,1,1
Featherston St South,2026-04-09,20,4,92,false,21,20,1,,1
Featherston St South,2026-04-09,21,4,93,false,16,15,1,,1
Featherston St South,2026-04-09,22,4,94,false,2,,2,,1
Featherston St South,2026-04-10,0,5,96,false,1,1,,,1
Featherston St South,2026-04-10,6,5,102,false,15,11,4,,1
Featherston St South,2026-04-10,7,5,103,false,62,50,11,1,1
Featherston St South,2026-04-10,8,5,104,false,112,82,26,4,1
Featherston St South,2026-04-10,9,5,105,false,82,73,9,,1
Featherston St South,2026-04-10,10,5,106,false,54,53,1,,1
Featherston St South,2026-04-10,11,5,107,false,85,82,2,1,1
Featherston St South,2026-04-10,12,5,108,false,144,139,3,2,1
Featherston St South,2026-04-10,13,5,109,false,91,90,1,,1
Featherston St South,2026-04-10,14,5,110,false,57,54,2,1,1
Featherston St South,2026-04-10,15,5,111,false,63,61,2,,1
Featherston St South,2026-04-10,16,5,112,false,75,64,10,1,1
Featherston St South,2026-04-10,17,5,113,false,98,84,10,4,1
Featherston St South,2026-04-10,18,5,114,false,32,31,1,,1
Featherston St South,2026-04-10,19,5,115,false,25,25,,,1
Featherston St South,2026-04-10,20,5,116,false,20,20,,,1
Featherston St South,2026-04-10,21,5,117,false,10,9,1,,1
Featherston St South,2026-04-10,22,5,118,false,5,5,,,1
Featherston St South,2026-04-10,23,5,119,false,12,11,,1,1
Featherston St South,2026-04-11,0,6,120,true,21,21,,,1
Featherston St South,2026-04-11,1,6,121,true,6,5,1,,1
Featherston St South,2026-04-11,6,6,126,true,4,3,1,,1
Featherston St South,2026-04-11,7,6,127,true,1,1,,,1
Featherston St South,2026-04-11,8,6,128,true,12,11,1,,1
Featherston St South,2026-04-11,9,6,129,true,13,13,,,1
Featherston St South,2026-04-11,10,6,130,true,36,28,8,,1
Featherston St South,2026-04-11,11,6,131,true,48,41,6,1,1
Featherston St South,2026-04-11,12,6,132,true,24,21,3,,1
Featherston St South,2026-04-11,13,6,133,true,45,43,2,,1
Featherston St South,2026-04-11,14,6,134,true,38,34,2,2,1
Featherston St South,2026-04-11,15,6,135,true,43,42,1,,1
Featherston St South,2026-04-11,16,6,136,true,47,43,4,,1
Featherston St South,2026-04-11,17,6,137,true,58,51,6,1,1
Featherston St South,2026-04-11,18,6,138,true,88,84,3,1,1
Featherston St South,2026-04-11,19,6,139,true,21,20,1,,1
Featherston St South,2026-04-11,20,6,140,true,18,18,,,1
Featherston St South,2026-04-11,21,6,141,true,29,25,4,,1
Featherston St South,2026-04-11,22,6,142,true,5,5,,,1
Featherston St South,2026-04-11,23,6,143,true,5,3,2,,1
Featherston St South,2026-04-12,0,7,144,true,2,2,,,1
Featherston St South,2026-04-12,1,7,145,true,3,1,2,,1
Featherston St South,2026-04-12,2,7,146,true,1,1,,,1
Featherston St South,2026-04-12,5,7,149,true,1,1,,,1
Featherston St South,2026-04-12,6,7,150,true,7,7,,,1
Featherston St South,2026-04-12,7,7,151,true,10,7,3,,1
Featherston St South,2026-04-12,8,7,152,true,6,4,2,,1
Featherston St South,2026-04-12,9,7,153,true,36,35,1,,1
Featherston St South,2026-04-12,10,7,154,true,43,43,,,1
Featherston St South,2026-04-12,11,7,155,true,24,24,,,1
Featherston St South,2026-04-12,12,7,156,true,36,36,,,1
Featherston St South,2026-04-12,13,7,157,true,33,31,2,,1
Featherston St South,2026-04-12,14,7,158,true,24,22,2,,1
Featherston St South,2026-04-12,15,7,159,true,29,28,1,,1
Featherston St South,2026-04-12,16,7,160,true,9,9,,,1
Featherston St South,2026-04-12,17,7,161,true,6,5,,1,1
Featherston St South,2026-04-12,18,7,162,true,15,14,1,,1
Featherston St South,2026-04-12,19,7,163,true,2,2,,,1
Featherston St South,2026-04-12,20,7,164,true,4,3,1,,1
Featherston St South,2026-04-12,22,7,166,true,3,3,,,1
Featherston St South,2026-04-13,4,1,4,false,1,,1,,1
Featherston St South,2026-04-13,5,1,5,false,3,1,2,,1
Featherston St South,2026-04-13,6,1,6,false,14,11,3,,1
Featherston St South,2026-04-13,7,1,7,false,37,28,8,1,1
Featherston St South,2026-04-13,8,1,8,false,127,91,34,2,1
Featherston St South,2026-04-13,9,1,9,false,56,43,11,2,1
Featherston St South,2026-04-13,10,1,10,false,72,63,8,1,1
