street,transport_class,countline_date,countline_hour,iso_dow,hour_of_week,is_weekend,total_count,active_countlines
Tinakori Rd,Cyclist,2026-04-10,16,5,112,false,8,2
Tinakori Rd,Cyclist,2026-04-10,17,5,113,false,13,3
Tinakori Rd,Cyclist,2026-04-10,18,5,114,false,3,2
Tinakori Rd,Cyclist,2026-04-10,19,5,115,false,1,1
Tinakori Rd,Cyclist,2026-04-10,20,5,116,false,1,1
Tinakori Rd,Cyclist,2026-04-10,23,5,119,false,1,1
Tinakori Rd,Cyclist,2026-04-11,0,6,120,true,1,2
Tinakori Rd,Cyclist,2026-04-11,3,6,123,true,1,1
Tinakori Rd,Cyclist,2026-04-11,5,6,125,true,1,1
Tinakori Rd,Cyclist,2026-04-11,6,6,126,true,1,1
Tinakori Rd,Cyclist,2026-04-11,7,6,127,true,11,2
Tinakori Rd,Cyclist,2026-04-11,8,6,128,true,6,3
Tinakori Rd,Cyclist,2026-04-11,9,6,129,true,9,2
Tinakori Rd,Cyclist,2026-04-11,10,6,130,true,8,3
Tinakori Rd,Cyclist,2026-04-11,11,6,131,true,16,3
Tinakori Rd,Cyclist,2026-04-11,12,6,132,true,12,2
Tinakori Rd,Cyclist,2026-04-11,13,6,133,true,2,1
Tinakori Rd,Cyclist,2026-04-11,14,6,134,true,2,2
Tinakori Rd,Cyclist,2026-04-11,15,6,135,true,6,2
Tinakori Rd,Cyclist,2026-04-11,16,6,136,true,7,1
Tinakori Rd,Cyclist,2026-04-11,17,6,137,true,1,2
Tinakori Rd,Cyclist,2026-04-11,18,6,138,true,5,2
Tinakori Rd,Cyclist,2026-04-11,20,6,140,true,2,2
Tinakori Rd,Cyclist,2026-04-12,8,7,152,true,1,1
Tinakori Rd,Cyclist,2026-04-12,10,7,154,true,1,1
Tinakori Rd,Cyclist,2026-04-12,11,7,155,true,1,1
Tinakori Rd,Cyclist,2026-04-12,13,7,157,true,0,1
Tinakori Rd,Cyclist,2026-04-12,16,7,160,true,2,1
Tinakori Rd,Cyclist,2026-04-12,17,7,161,true,1,1
Tinakori Rd,Cyclist,2026-04-12,18,7,162,true,1,1
Tinakori Rd,Cyclist,2026-04-12,19,7,163,true,0,1
Tinakori Rd,Cyclist,2026-04-13,1,1,1,false,1,2
Tinakori Rd,Cyclist,2026-04-13,7,1,7,false,3,2
Tinakori Rd,Cyclist,2026-04-13,8,1,8,false,9,3
Tinakori Rd,Cyclist,2026-04-13,9,1,9,false,1,2
Tinakori Rd,Cyclist,2026-04-13,10,1,10,false,3,3
Tinakori Rd,Cyclist,2026-04-13,11,1,11,false,1,1
Tinakori Rd,Cyclist,2026-04-13,13,1,13,false,1,1
Tinakori Rd,Cyclist,2026-04-13,14,1,14,false,2,2
Tinakori Rd,Cyclist,2026-04-13,15,1,15,false,4,2
Tinakori Rd,Cyclist,2026-04-13,16,1,16,false,5,2
Tinakori Rd,Cyclist,2026-04-13,17,1,17,false,13,2
Tinakori Rd,Cyclist,2026-04-13,18,1,18,false,3,2
Tinakori Rd,Cyclist,2026-04-13,19,1,19,false,0,1
Tinakori Rd,Cyclist,2026-04-13,20,1,20,false,1,1
Tinakori Rd,Cyclist,2026-04-14,4,2,28,false,1,1
Tinakori Rd,Cyclist,2026-04-14,5,2,29,false,0,1
Tinakori Rd,Cyclist,2026-04-14,6,2,30,false,3,2
Tinakori Rd,Cyclist,2026-04-14,7,2,31,false,13,2
Tinakori Rd,Cyclist,2026-04-14,8,2,32,false,10,2
Tinakori Rd,Cyclist,2026-04-14,9,2,33,false,0,1
Tinakori Rd,Cyclist,2026-04-14,10,2,34,false,6,2
Tinakori Rd,Cyclist,2026-04-14,11,2,35,false,4,2
Tinakori Rd,Cyclist,2026-04-14,12,2,36,false,3,1
Tinakori Rd,Cyclist,2026-04-14,13,2,37,false,3,2
Tinakori Rd,Cyclist,2026-04-14,14,2,38,false,5,1
Tinakori Rd,Cyclist,2026-04-14,15,2,39,false,7,2
Tinakori Rd,Cyclist,2026-04-14,16,2,40,false,11,3
Tinakori Rd,Cyclist,2026-04-14,17,2,41,false,21,2
Tinakori Rd,Cyclist,2026-04-14,18,2,42,false,4,2
Tinakori Rd,Cyclist,2026-04-14,19,2,43,false,2,2
Tinakori Rd,Cyclist,2026-04-14,20,2,44,false,3,2
Tinakori Rd,Cyclist,2026-04-14,21,2,45,false,2,1
Tinakori Rd,Cyclist,2026-04-15,0,3,48,false,1,1
Tinakori Rd,Cyclist,2026-04-15,1,3,49,false,1,1
Tinakori Rd,Cyclist,2026-04-15,5,3,53,false,4,1
Tinakori Rd,Cyclist,2026-04-15,6,3,54,false,5,2
Tinakori Rd,Cyclist,2026-04-15,7,3,55,false,22,2
Tinakori Rd,Cyclist,2026-04-15,8,3,56,false,9,2
Tinakori Rd,Cyclist,2026-04-15,9,3,57,false,4,1
Tinakori Rd,Cyclist,2026-04-15,10,3,58,false,2,1
Tinakori Rd,Cyclist,2026-04-15,11,3,59,false,6,2
Tinakori Rd,Cyclist,2026-04-15,12,3,60,false,2,1
Tinakori Rd,Cyclist,2026-04-15,13,3,61,false,3,2
Tinakori Rd,Cyclist,2026-04-15,14,3,62,false,6,2
Tinakori Rd,Cyclist,2026-04-15,15,3,63,false,3,2
Tinakori Rd,Cyclist,2026-04-15,16,3,64,false,17,2
Tinakori Rd,Cyclist,2026-04-15,17,3,65,false,17,3
Tinakori Rd,Cyclist,2026-04-15,18,3,66,false,5,2
Tinakori Rd,Cyclist,2026-04-15,19,3,67,false,8,2
Tinakori Rd,Cyclist,2026-04-15,20,3,68,false,0,1
Tinakori Rd,Cyclist,2026-04-15,21,3,69,false,1,1
Tinakori Rd,Cyclist,2026-04-15,23,3,71,false,1,1
Tinakori Rd,Cyclist,2026-04-16,5,4,77,false,1,1
Tinakori Rd,Cyclist,2026-04-16,6,4,78,false,5,2
Tinakori Rd,Cyclist,2026-04-16,7,4,79,false,13,2
Tinakori Rd,Cyclist,2026-04-16,8,4,80,false,7,2
Tinakori Rd,Cyclist,2026-04-16,9,4,81,false,3,2
Tinakori Rd,Cyclist,2026-04-16,11,4,83,false,3,2
Tinakori Rd,Cyclist,2026-04-16,12,4,84,false,5,2
Tinakori Rd,Cyclist,2026-04-16,13,4,85,false,2,1
Tinakori Rd,Cyclist,2026-04-16,14,4,86,false,2,2
Tinakori Rd,Cyclist,2026-04-16,15,4,87,false,3,2
Tinakori Rd,Cyclist,2026-04-16,16,4,88,false,17,3
Tinakori Rd,Cyclist,2026-04-16,17,4,89,false,19,2
Tinakori Rd,Cyclist,2026-04-16,18,4,90,false,8,2
Tinakori Rd,Cyclist,2026-04-16,19,4,91,false,4,2
Tinakori Rd,Cyclist,2026-04-16,20,4,92,false,4,2
Tinakori Rd,Cyclist,2026-04-16,21,4,93,false,3,1
Tinakori Rd,Cyclist,2026-04-16,23,4,95,false,2,2
Tinakori Rd,Cyclist,2026-04-17,5,5,101,false,2,2
Tinakori Rd,Cyclist,2026-04-17,6,5,102,false,5,2
Tinakori Rd,Cyclist,2026-04-17,7,5,103,false,6,2
Tinakori Rd,Cyclist,2026-04-17,8,5,104,false,15,2
Tinakori Rd,Cyclist,2026-04-17,9,5,105,false,4,2
Tinakori Rd,Cyclist,2026-04-17,10,5,106,false,5,2
Tinakori Rd,Cyclist,2026-04-17,11,5,107,false,3,2
Tinakori Rd,Cyclist,2026-04-17,12,5,108,false,6,2
Tinakori Rd,Cyclist,2026-04-17,13,5,109,false,3,3
Tinakori Rd,Cyclist,2026-04-17,14,5,110,false,5,2
Tinakori Rd,Cyclist,2026-04-17,15,5,111,false,7,3
Tinakori Rd,Cyclist,2026-04-17,16,5,112,false,8,2
Tinakori Rd,Cyclist,2026-04-17,17,5,113,false,9,2
Tinakori Rd,Cyclist,2026-04-17,18,5,114,false,2,1
Tinakori Rd,Cyclist,2026-04-17,20,5,116,false,0,1
Tinakori Rd,Cyclist,2026-04-17,21,5,117,false,2,1
Tinakori Rd,Cyclist,2026-04-17,22,5,118,false,1,1
Tinakori Rd,Cyclist,2026-04-18,0,6,120,true,1,1
Tinakori Rd,Cyclist,2026-04-18,3,6,123,true,1,1
Tinakori Rd,Cyclist,2026-04-18,6,6,126,true,3,1
Tinakori Rd,Cyclist,2026-04-18,8,6,128,true,1,1
Tinakori Rd,Cyclist,2026-04-18,9,6,129,true,1,2
Tinakori Rd,Cyclist,2026-04-18,10,6,130,true,3,2
Tinakori Rd,Cyclist,2026-04-18,12,6,132,true,1,1
Tinakori Rd,Cyclist,2026-04-18,14,6,134,true,1,1
Tinakori Rd,Cyclist,2026-04-18,16,6,136,true,1,1
Tinakori Rd,Cyclist,2026-04-18,18,6,138,true,1,1
Tinakori Rd,Cyclist,2026-04-18,23,6,143,true,2,1
Tinakori Rd,Cyclist,2026-04-19,5,7,149,true,1,1
Tinakori Rd,Cyclist,2026-04-19,6,7,150,true,1,1
Tinakori Rd,Cyclist,2026-04-19,7,7,151,true,2,1
Tinakori Rd,Cyclist,2026-04-19,8,7,152,true,8,3
Tinakori Rd,Cyclist,2026-04-19,9,7,153,true,5,2
Tinakori Rd,Cyclist,2026-04-19,10,7,154,true,2,2
Tinakori Rd,Cyclist,2026-04-19,11,7,155,true,2,2
Tinakori Rd,Cyclist,2026-04-19,12,7,156,true,1,2
Tinakori Rd,Cyclist,2026-04-19,13,7,157,true,2,1
Tinakori Rd,Cyclist,2026-04-19,14,7,158,true,1,1
Tinakori Rd,Cyclist,2026-04-19,15,7,159,true,0,1
Tinakori Rd,Cyclist,2026-04-19,16,7,160,true,3,1
Tinakori Rd,Cyclist,2026-04-19,17,7,161,true,1,1
Tinakori Rd,Cyclist,2026-04-19,18,7,162,true,3,1
Tinakori Rd,Cyclist,2026-04-19,19,7,163,true,1,1
Tinakori Rd,Cyclist,2026-04-19,20,7,164,true,1,1
Tinakori Rd,Cyclist,2026-04-19,21,7,165,true,1,1
Tinakori Rd,Cyclist,2026-04-20,4,1,4,false,1,2
Tinakori Rd,Cyclist,2026-04-20,5,1,5,false,1,1
Tinakori Rd,Cyclist,2026-04-20,8,1,8,false,6,2
Tinakori Rd,Cyclist,2026-04-20,9,1,9,false,1,1
Tinakori Rd,Cyclist,2026-04-20,10,1,10,false,1,2
Tinakori Rd,Cyclist,2026-04-20,12,1,12,false,2,1
Tinakori Rd,Cyclist,2026-04-20,14,1,14,false,4,2
Tinakori Rd,Cyclist,2026-04-20,15,1,15,false,4,2
Tinakori Rd,Cyclist,2026-04-20,16,1,16,false,4,3
Tinakori Rd,Cyclist,2026-04-20,17,1,17,false,4,2
Tinakori Rd,Cyclist,2026-04-20,19,1,19,false,1,1
Tinakori Rd,Cyclist,2026-04-20,20,1,20,false,2,1
Tinakori Rd,Cyclist,2026-04-21,8,2,32,false,3,2
Tinakori Rd,Cyclist,2026-04-21,9,2,33,false,1,1
Tinakori Rd,Cyclist,2026-04-21,10,2,34,false,0,1
Tinakori Rd,Cyclist,2026-04-21,12,2,36,false,0,1
Tinakori Rd,Cyclist,2026-04-21,13,2,37,false,2,2
Tinakori Rd,Cyclist,2026-04-21,14,2,38,false,1,1
Tinakori Rd,Cyclist,2026-04-21,15,2,39,false,1,1
Tinakori Rd,Cyclist,2026-04-21,17,2,41,false,1,1
Tinakori Rd,Cyclist,2026-04-21,19,2,43,false,1,1
Tinakori Rd,Cyclist,2026-04-21,21,2,45,false,1,1
Tinakori Rd,Cyclist,2026-04-22,1,3,49,false,1,1
Tinakori Rd,Cyclist,2026-04-22,5,3,53,false,1,1
Tinakori Rd,Cyclist,2026-04-22,6,3,54,false,4,2
Tinakori Rd,Cyclist,2026-04-22,7,3,55,false,11,2
Tinakori Rd,Cyclist,2026-04-22,8,3,56,false,6,1
Tinakori Rd,Cyclist,2026-04-22,9,3,57,false,3,2
Tinakori Rd,Cyclist,2026-04-22,11,3,59,false,1,1
Tinakori Rd,Cyclist,2026-04-22,12,3,60,false,2,2
Tinakori Rd,Cyclist,2026-04-22,13,3,61,false,2,1
Tinakori Rd,Cyclist,2026-04-22,15,3,63,false,1,1
Tinakori Rd,Cyclist,2026-04-22,16,3,64,false,7,2
Tinakori Rd,Cyclist,2026-04-22,17,3,65,false,13,2
Tinakori Rd,Cyclist,2026-04-22,18,3,66,false,1,2
Tinakori Rd,Cyclist,2026-04-22,19,3,67,false,3,2
Tinakori Rd,Cyclist,2026-04-22,20,3,68,false,2,2
Tinakori Rd,Cyclist,2026-04-22,21,3,69,false,3,1
Tinakori Rd,Cyclist,2026-04-22,22,3,70,false,1,1
Tinakori Rd,Cyclist,2026-04-22,23,3,71,false,1,1
Tinakori Rd,Cyclist,2026-04-23,4,4,76,false,1,1
Tinakori Rd,Cyclist,2026-04-23,5,4,77,false,1,1
Tinakori Rd,Cyclist,2026-04-23,6,4,78,false,4,2
Tinakori Rd,Cyclist,2026-04-23,7,4,79,false,5,2
Tinakori Rd,Cyclist,2026-04-23,8,4,80,false,6,2
Tinakori Rd,Cyclist,2026-04-23,9,4,81,false,2,1
Tinakori Rd,Cyclist,2026-04-23,10,4,82,false,1,1
Tinakori Rd,Cyclist,2026-04-23,11,4,83,false,3,2
Tinakori Rd,Cyclist,2026-04-23,12,4,84,false,0,2
Tinakori Rd,Cyclist,2026-04-23,13,4,85,false,1,2
Tinakori Rd,Cyclist,2026-04-23,14,4,86,false,1,1
Tinakori Rd,Cyclist,2026-04-23,15,4,87,false,7,2
Tinakori Rd,Cyclist,2026-04-23,16,4,88,false,8,2
Tinakori Rd,Cyclist,2026-04-23,17,4,89,false,10,3
Tinakori Rd,Cyclist,2026-04-23,18,4,90,false,2,1
Tinakori Rd,Cyclist,2026-04-23,19,4,91,false,2,1
Tinakori Rd,Cyclist,2026-04-23,20,4,92,false,1,2
Tinakori Rd,Cyclist,2026-04-23,21,4,93,false,1,1
Tinakori Rd,Cyclist,2026-04-23,22,4,94,false,1,1
Tinakori Rd,Cyclist,2026-04-24,4,5,100,false,1,1
Tinakori Rd,Cyclist,2026-04-24,5,5,101,false,2,1
Tinakori Rd,Cyclist,2026-04-24,6,5,102,false,7,2
Tinakori Rd,Cyclist,2026-04-24,7,5,103,false,20,2
Tinakori Rd,Cyclist,2026-04-24,8,5,104,false,12,2
Tinakori Rd,Cyclist,2026-04-24,9,5,105,false,6,2
Tinakori Rd,Cyclist,2026-04-24,10,5,106,false,4,2
Tinakori Rd,Cyclist,2026-04-24,12,5,108,false,7,2
Tinakori Rd,Cyclist,2026-04-24,14,5,110,false,5,1
Tinakori Rd,Cyclist,2026-04-24,15,5,111,false,7,3
Tinakori Rd,Cyclist,2026-04-24,16,5,112,false,13,2
Tinakori Rd,Cyclist,2026-04-24,17,5,113,false,8,2
Tinakori Rd,Cyclist,2026-04-24,18,5,114,false,3,1
Tinakori Rd,Cyclist,2026-04-24,19,5,115,false,3,1
Tinakori Rd,Cyclist,2026-04-24,21,5,117,false,1,1
Tinakori Rd,Cyclist,2026-04-24,22,5,118,false,1,1
Tinakori Rd,Cyclist,2026-04-25,5,6,125,true,1,1
Tinakori Rd,Cyclist,2026-04-25,7,6,127,true,10,3
Tinakori Rd,Cyclist,2026-04-25,8,6,128,true,6,2
Tinakori Rd,Cyclist,2026-04-25,9,6,129,true,3,2
Tinakori Rd,Cyclist,2026-04-25,10,6,130,true,7,2
Tinakori Rd,Cyclist,2026-04-25,11,6,131,true,3,2
Tinakori Rd,Cyclist,2026-04-25,12,6,132,true,3,3
Tinakori Rd,Cyclist,2026-04-25,13,6,133,true,1,1
Tinakori Rd,Cyclist,2026-04-25,14,6,134,true,3,1
Tinakori Rd,Cyclist,2026-04-25,15,6,135,true,3,2
Tinakori Rd,Cyclist,2026-04-25,16,6,136,true,2,2
Tinakori Rd,Cyclist,2026-04-25,17,6,137,true,0,1
Tinakori Rd,Cyclist,2026-04-25,19,6,139,true,1,1
Tinakori Rd,Cyclist,2026-04-25,22,6,142,true,3,2
Tinakori Rd,Cyclist,2026-04-26,0,7,144,true,1,2
Tinakori Rd,Cyclist,2026-04-26,7,7,151,true,3,2
Tinakori Rd,Cyclist,2026-04-26,8,7,152,true,7,2
Tinakori Rd,Cyclist,2026-04-26,9,7,153,true,3,2
Tinakori Rd,Cyclist,2026-04-26,10,7,154,true,5,2
Tinakori Rd,Cyclist,2026-04-26,11,7,155,true,2,2
Tinakori Rd,Cyclist,2026-04-26,12,7,156,true,6,3
Tinakori Rd,Cyclist,2026-04-26,13,7,157,true,7,2
Tinakori Rd,Cyclist,2026-04-26,14,7,158,true,2,2
Tinakori Rd,Cyclist,2026-04-26,15,7,159,true,5,2
Tinakori Rd,Cyclist,2026-04-26,16,7,160,true,4,2
Tinakori Rd,Cyclist,2026-04-26,17,7,161,true,1,1
Tinakori Rd,Cyclist,2026-04-26,18,7,162,true,1,1
Tinakori Rd,Cyclist,2026-04-26,19,7,163,true,1,1
Tinakori Rd,Cyclist,2026-04-26,20,7,164,true,2,2
Tinakori Rd,Cyclist,2026-04-27,7,1,7,false,3,1
Tinakori Rd,Cyclist,2026-04-27,8,1,8,false,4,1
Tinakori Rd,Cyclist,2026-04-27,9,1,9,false,5,2
Tinakori Rd,Cyclist,2026-04-27,10,1,10,false,3,2
Tinakori Rd,Cyclist,2026-04-27,11,1,11,false,7,2
Tinakori Rd,Cyclist,2026-04-27,12,1,12,false,5,2
Tinakori Rd,Cyclist,2026-04-27,13,1,13,false,4,1
Tinakori Rd,Cyclist,2026-04-27,14,1,14,false,6,2
Tinakori Rd,Cyclist,2026-04-27,15,1,15,false,2,2
Tinakori Rd,Cyclist,2026-04-27,16,1,16,false,4,2
Tinakori Rd,Cyclist,2026-04-27,17,1,17,false,1,1
Tinakori Rd,Cyclist,2026-04-27,18,1,18,false,1,1
Tinakori Rd,Cyclist,2026-04-28,0,2,24,false,1,1
Tinakori Rd,Cyclist,2026-04-28,4,2,28,false,1,1
Tinakori Rd,Cyclist,2026-04-28,5,2,29,false,1,1
Tinakori Rd,Cyclist,2026-04-28,6,2,30,false,5,2
Tinakori Rd,Cyclist,2026-04-28,7,2,31,false,12,2
Tinakori Rd,Cyclist,2026-04-28,8,2,32,false,12,2
Tinakori Rd,Cyclist,2026-04-28,9,2,33,false,2,2
Tinakori Rd,Cyclist,2026-04-28,10,2,34,false,5,2
Tinakori Rd,Cyclist,2026-04-28,11,2,35,false,1,1
Tinakori Rd,Cyclist,2026-04-28,13,2,37,false,6,2
Tinakori Rd,Cyclist,2026-04-28,14,2,38,false,2,1
Tinakori Rd,Cyclist,2026-04-28,15,2,39,false,9,2
Tinakori Rd,Cyclist,2026-04-28,16,2,40,false,21,3
Tinakori Rd,Cyclist,2026-04-28,17,2,41,false,14,2
Tinakori Rd,Cyclist,2026-04-28,18,2,42,false,8,2
Tinakori Rd,Cyclist,2026-04-28,19,2,43,false,5,1
Tinakori Rd,Cyclist,2026-04-28,20,2,44,false,1,1
Tinakori Rd,Cyclist,2026-04-28,22,2,46,false,1,1
Tinakori Rd,Cyclist,2026-04-28,23,2,47,false,1,1
Tinakori Rd,Cyclist,2026-04-29,0,3,48,false,1,1
Tinakori Rd,Cyclist,2026-04-29,5,3,53,false,5,1
Tinakori Rd,Cyclist,2026-04-29,6,3,54,false,2,2
Tinakori Rd,Cyclist,2026-04-29,7,3,55,false,23,2
Tinakori Rd,Cyclist,2026-04-29,8,3,56,false,11,2
Tinakori Rd,Cyclist,2026-04-29,9,3,57,false,2,2
Tinakori Rd,Cyclist,2026-04-29,10,3,58,false,1,1
Tinakori Rd,Cyclist,2026-04-29,11,3,59,false,5,3
Tinakori Rd,Cyclist,2026-04-29,12,3,60,false,4,1
Tinakori Rd,Cyclist,2026-04-29,13,3,61,false,1,1
Tinakori Rd,Cyclist,2026-04-29,14,3,62,false,4,2
Tinakori Rd,Cyclist,2026-04-29,15,3,63,false,8,2
Tinakori Rd,Cyclist,2026-04-29,16,3,64,false,5,2
Tinakori Rd,Cyclist,2026-04-29,17,3,65,false,19,3
Tinakori Rd,Cyclist,2026-04-29,18,3,66,false,8,2
Tinakori Rd,Cyclist,2026-04-29,19,3,67,false,3,2
Tinakori Rd,Cyclist,2026-04-29,21,3,69,false,1,1
Tinakori Rd,Cyclist,2026-04-30,5,4,77,false,1,1
Tinakori Rd,Cyclist,2026-04-30,6,4,78,false,5,3
Tinakori Rd,Cyclist,2026-04-30,7,4,79,false,9,2
Tinakori Rd,Cyclist,2026-04-30,8,4,80,false,11,2
Tinakori Rd,Cyclist,2026-04-30,9,4,81,false,3,1
Tinakori Rd,Cyclist,2026-04-30,10,4,82,false,5,2
Tinakori Rd,Cyclist,2026-04-30,11,4,83,false,3,1
Tinakori Rd,Cyclist,2026-04-30,12,4,84,false,5,2
Tinakori Rd,Cyclist,2026-04-30,13,4,85,false,1,1
Tinakori Rd,Cyclist,2026-04-30,14,4,86,false,6,2
Tinakori Rd,Cyclist,2026-04-30,15,4,87,false,4,1
Tinakori Rd,Cyclist,2026-04-30,16,4,88,false,11,2
Tinakori Rd,Cyclist,2026-04-30,17,4,89,false,18,2
Tinakori Rd,Cyclist,2026-04-30,18,4,90,false,5,1
Tinakori Rd,Cyclist,2026-04-30,19,4,91,false,1,1
Tinakori Rd,Cyclist,2026-04-30,22,4,94,false,1,1
Tinakori Rd,E-scooter,2026-04-01,8,3,56,false,3,1
Tinakori Rd,E-scooter,2026-04-01,10,3,58,false,0,2
Tinakori Rd,E-scooter,2026-04-01,11,3,59,false,1,1
Tinakori Rd,E-scooter,2026-04-01,12,3,60,false,1,1
Tinakori Rd,E-scooter,2026-04-01,13,3,61,false,1,1
Tinakori Rd,E-scooter,2026-04-01,14,3,62,false,1,1
Tinakori Rd,E-scooter,2026-04-01,15,3,63,false,2,1
Tinakori Rd,E-scooter,2026-04-01,17,3,65,false,1,1
Tinakori Rd,E-scooter,2026-04-01,23,3,71,false,1,1
Tinakori Rd,E-scooter,2026-04-02,2,4,74,false,2,1
Tinakori Rd,E-scooter,2026-04-02,6,4,78,false,1,1
Tinakori Rd,E-scooter,2026-04-02,7,4,79,false,1,1
Tinakori Rd,E-scooter,2026-04-02,8,4,80,false,4,2
Tinakori Rd,E-scooter,2026-04-02,11,4,83,false,1,2
Tinakori Rd,E-scooter,2026-04-02,14,4,86,false,0,1
Tinakori Rd,E-scooter,2026-04-02,15,4,87,false,1,1
Tinakori Rd,E-scooter,2026-04-02,17,4,89,false,3,1
Tinakori Rd,E-scooter,2026-04-02,18,4,90,false,1,1
Tinakori Rd,E-scooter,2026-04-02,19,4,91,false,1,1
Tinakori Rd,E-scooter,2026-04-02,20,4,92,false,1,1
Tinakori Rd,E-scooter,2026-04-02,21,4,93,false,2,1
Tinakori Rd,E-scooter,2026-04-03,10,5,106,false,1,2
Tinakori Rd,E-scooter,2026-04-03,12,5,108,false,0,1
Tinakori Rd,E-scooter,2026-04-03,16,5,112,false,1,1
Tinakori Rd,E-scooter,2026-04-03,17,5,113,false,1,1
Tinakori Rd,E-scooter,2026-04-04,0,6,120,true,2,1
Tinakori Rd,E-scooter,2026-04-04,12,6,132,true,2,2
Tinakori Rd,E-scooter,2026-04-04,13,6,133,true,1,1
Tinakori Rd,E-scooter,2026-04-04,14,6,134,true,1,1
Tinakori Rd,E-scooter,2026-04-04,16,6,136,true,1,1
Tinakori Rd,E-scooter,2026-04-04,17,6,137,true,3,1
Tinakori Rd,E-scooter,2026-04-04,18,6,138,true,1,1
Tinakori Rd,E-scooter,2026-04-04,21,6,141,true,1,1
Tinakori Rd,E-scooter,2026-04-04,23,6,143,true,1,1
Tinakori Rd,E-scooter,2026-04-05,2,7,146,true,1,1
Tinakori Rd,E-scooter,2026-04-05,7,7,151,true,1,1
Tinakori Rd,E-scooter,2026-04-05,8,7,152,true,1,1
Tinakori Rd,E-scooter,2026-04-05,10,7,154,true,2,2
Tinakori Rd,E-scooter,2026-04-05,12,7,156,true,1,1
Tinakori Rd,E-scooter,2026-04-05,13,7,157,true,1,1
Tinakori Rd,E-scooter,2026-04-05,14,7,158,true,1,1
Tinakori Rd,E-scooter,2026-04-05,15,7,159,true,1,1
Tinakori Rd,E-scooter,2026-04-05,16,7,160,true,1,1
Tinakori Rd,E-scooter,2026-04-05,18,7,162,true,2,2
Tinakori Rd,E-scooter,2026-04-05,19,7,163,true,1,1
Tinakori Rd,E-scooter,2026-04-05,20,7,164,true,2,1
Tinakori Rd,E-scooter,2026-04-05,23,7,167,true,1,1
Tinakori Rd,E-scooter,2026-04-06,11,1,11,false,1,1
Tinakori Rd,E-scooter,2026-04-06,13,1,13,false,1,1
Tinakori Rd,E-scooter,2026-04-06,15,1,15,false,2,2
Tinakori Rd,E-scooter,2026-04-06,16,1,16,false,1,1
Tinakori Rd,E-scooter,2026-04-06,18,1,18,false,1,1
Tinakori Rd,E-scooter,2026-04-06,19,1,19,false,1,1
Tinakori Rd,E-scooter,2026-04-06,22,1,22,false,3,1
Tinakori Rd,E-scooter,2026-04-07,6,2,30,false,1,1
Tinakori Rd,E-scooter,2026-04-07,7,2,31,false,1,1
Tinakori Rd,E-scooter,2026-04-07,8,2,32,false,3,2
Tinakori Rd,E-scooter,2026-04-07,10,2,34,false,1,1
Tinakori Rd,E-scooter,2026-04-07,12,2,36,false,2,1
Tinakori Rd,E-scooter,2026-04-07,13,2,37,false,1,1
Tinakori Rd,E-scooter,2026-04-07,14,2,38,false,2,1
Tinakori Rd,E-scooter,2026-04-07,15,2,39,false,3,2
Tinakori Rd,E-scooter,2026-04-07,16,2,40,false,1,1
Tinakori Rd,E-scooter,2026-04-07,17,2,41,false,1,1
Tinakori Rd,E-scooter,2026-04-07,18,2,42,false,2,1
Tinakori Rd,E-scooter,2026-04-07,19,2,43,false,1,1
Tinakori Rd,E-scooter,2026-04-07,21,2,45,false,1,1
Tinakori Rd,E-scooter,2026-04-08,0,3,48,false,1,1
Tinakori Rd,E-scooter,2026-04-08,13,3,61,false,2,2
Tinakori Rd,E-scooter,2026-04-08,15,3,63,false,4,2
Tinakori Rd,E-scooter,2026-04-08,16,3,64,false,1,1
Tinakori Rd,E-scooter,2026-04-08,17,3,65,false,2,2
Tinakori Rd,E-scooter,2026-04-08,21,3,69,false,2,1
Tinakori Rd,E-scooter,2026-04-09,5,4,77,false,1,1
Tinakori Rd,E-scooter,2026-04-09,6,4,78,false,1,1
Tinakori Rd,E-scooter,2026-04-09,8,4,80,false,1,1
Tinakori Rd,E-scooter,2026-04-09,9,4,81,false,1,1
Tinakori Rd,E-scooter,2026-04-09,10,4,82,false,4,3
Tinakori Rd,E-scooter,2026-04-09,11,4,83,false,2,2
Tinakori Rd,E-scooter,2026-04-09,15,4,87,false,1,1
Tinakori Rd,E-scooter,2026-04-09,17,4,89,false,1,1
Tinakori Rd,E-scooter,2026-04-09,18,4,90,false,1,1
Tinakori Rd,E-scooter,2026-04-09,19,4,91,false,2,1
Tinakori Rd,E-scooter,2026-04-09,20,4,92,false,1,1
Tinakori Rd,E-scooter,2026-04-09,21,4,93,false,2,1
Tinakori Rd,E-scooter,2026-04-09,23,4,95,false,1,1
Tinakori Rd,E-scooter,2026-04-10,5,5,101,false,1,1
Tinakori Rd,E-scooter,2026-04-10,8,5,104,false,2,1
Tinakori Rd,E-scooter,2026-04-10,10,5,106,false,1,1
Tinakori Rd,E-scooter,2026-04-10,12,5,108,false,1,1
Tinakori Rd,E-scooter,2026-04-10,13,5,109,false,4,2
Tinakori Rd,E-scooter,2026-04-10,14,5,110,false,3,3
Tinakori Rd,E-scooter,2026-04-10,15,5,111,false,2,1
Tinakori Rd,E-scooter,2026-04-10,16,5,112,false,1,1
Tinakori Rd,E-scooter,2026-04-10,18,5,114,false,1,1
Tinakori Rd,E-scooter,2026-04-10,19,5,115,false,3,1
Tinakori Rd,E-scooter,2026-04-10,22,5,118,false,1,1
