cell_id,cell_lat,cell_lon,event_date,event_hour,sensor_hits,metlink_hits,nzta_hits,total_hits,sources_hit,max_sev_rank,sources
"-41.29,174.72",-41.29,174.72,2026-04-21,9,1,0,0,1,1,2,sensors
"-41.14,174.84",-41.14,174.84,2026-04-04,23,0,1,0,1,1,3,metlink
"-40.76,175.15",-40.76,175.15,2026-04-07,15,0,1,0,1,1,3,metlink
"-41.14,174.84",-41.14,174.84,2026-04-28,15,0,1,0,1,1,3,metlink
"-41.18,174.83",-41.18,174.83,2026-04-05,19,0,1,0,1,1,3,metlink
"-41.19,174.83",-41.19,174.83,2026-04-26,21,0,1,0,1,1,3,metlink
"-41.13,175.03",-41.13,175.03,2026-04-15,16,0,1,0,1,1,3,metlink
"-41.27,174.95",-41.27,174.95,2026-04-02,16,0,1,0,1,1,3,metlink
"-41.19,174.95",-41.19,174.95,2026-04-17,7,0,1,0,1,1,3,metlink
"-40.76,175.15",-40.76,175.15,2026-04-30,16,0,1,0,1,1,3,metlink
"-41.2,174.83",-41.2,174.83,2026-04-24,7,0,1,0,1,1,3,metlink
"-40.87,175.04",-40.87,175.04,2026-04-28,16,0,1,0,1,1,3,metlink
"-41.12,175.06",-41.12,175.06,2026-04-24,15,0,1,0,1,1,3,metlink
"-40.9,175.0",-40.9,175.0,2026-04-29,16,0,1,0,1,1,3,metlink
"-41.29,174.83",-41.29,174.83,2026-04-27,18,0,1,0,1,1,3,metlink
"-41.04,175.51",-41.04,175.51,2026-04-01,16,0,1,0,1,1,3,metlink
"-41.06,175.49",-41.06,175.49,2026-04-08,16,0,1,0,1,1,3,metlink
"-41.16,174.98",-41.16,174.98,2026-04-01,5,0,1,0,1,1,3,metlink
"-41.15,174.84",-41.15,174.84,2026-04-26,20,0,1,0,1,1,3,metlink
"-41.24,174.92",-41.24,174.92,2026-04-08,16,0,1,0,1,1,3,metlink
"-40.92,175.01",-40.92,175.01,2026-04-20,16,0,1,0,1,1,3,metlink
"-41.22,174.93",-41.22,174.93,2026-04-24,16,0,1,0,1,1,3,metlink
"-41.11,175.09",-41.11,175.09,2026-04-30,16,0,1,0,1,1,3,metlink
"-41.31,174.81",-41.31,174.81,2026-04-08,7,0,1,0,1,1,3,metlink
"-40.89,174.99",-40.89,174.99,2026-04-20,16,0,1,0,1,1,3,metlink
"-41.23,174.9",-41.23,174.9,2026-04-02,7,0,1,0,1,1,3,metlink
"-41.25,174.93",-41.25,174.93,2026-04-02,7,0,1,0,1,1,3,metlink
"-41.18,175.42",-41.18,175.42,2026-04-27,13,0,1,0,1,1,3,metlink
"-41.11,174.83",-41.11,174.83,2026-04-24,16,0,1,0,1,1,3,metlink
"-41.18,174.99",-41.18,174.99,2026-04-15,16,0,1,0,1,1,3,metlink
"-41.11,174.84",-41.11,174.84,2026-04-14,8,0,1,0,1,1,3,metlink
"-41.22,174.9",-41.22,174.9,2026-04-22,16,0,1,0,1,1,3,metlink
"-40.8,175.12",-40.8,175.12,2026-04-01,13,0,1,0,1,1,3,metlink
"-40.85,175.03",-40.85,175.03,2026-04-19,14,0,1,0,1,1,3,metlink
"-41.22,174.87",-41.22,174.87,2026-04-15,17,0,1,0,1,1,3,metlink
"-41.24,174.81",-41.24,174.81,2026-04-03,8,0,1,0,1,1,3,metlink
"-41.14,175.03",-41.14,175.03,2026-04-05,21,0,1,0,1,1,3,metlink
"-41.12,174.86",-41.12,174.86,2026-04-22,16,0,1,0,1,1,3,metlink
"-41.27,174.75",-41.27,174.75,2026-04-22,16,0,1,0,1,1,3,metlink
"-41.12,174.88",-41.12,174.88,2026-04-01,7,0,1,0,1,1,3,metlink
"-41.11,175.33",-41.11,175.33,2026-04-02,7,0,1,0,1,1,3,metlink
"-41.27,174.77",-41.27,174.77,2026-04-29,16,0,1,0,1,1,3,metlink
"-41.21,174.95",-41.21,174.95,2026-04-22,16,0,1,0,1,1,3,metlink
"-41.08,174.87",-41.08,174.87,2026-04-20,7,0,1,0,1,1,3,metlink
"-41.29,174.72",-41.29,174.72,2026-04-13,7,0,1,0,1,1,3,metlink
"-41.33,174.81",-41.33,174.81,2026-04-07,16,0,1,0,1,1,3,metlink
"-41.22,174.89",-41.22,174.89,2026-04-30,8,0,1,0,1,1,3,metlink
"-41.18,174.92",-41.18,174.92,2026-04-15,7,0,1,0,1,1,3,metlink
"-41.1,175.13",-41.1,175.13,2026-04-13,7,0,1,0,1,1,2,metlink
"-40.92,175.01",-40.92,175.01,2026-04-13,9,0,1,0,1,1,2,metlink
"-41.23,174.79",-41.23,174.79,2026-04-15,18,0,1,0,1,1,2,metlink
"-41.25,174.79",-41.25,174.79,2026-04-03,6,0,1,0,1,1,2,metlink
"-40.89,175.0",-40.89,175.0,2026-04-07,7,0,1,0,1,1,2,metlink
"-41.14,174.87",-41.14,174.87,2026-04-07,16,0,1,0,1,1,2,metlink
"-41.24,174.92",-41.24,174.92,2026-04-07,7,0,1,0,1,1,2,metlink
"-41.19,174.94",-41.19,174.94,2026-04-08,7,0,1,0,1,1,2,metlink
"-41.22,174.9",-41.22,174.9,2026-04-23,16,0,1,0,1,1,2,metlink
"-40.89,175.0",-40.89,175.0,2026-04-15,16,0,1,0,1,1,2,metlink
"-40.92,174.99",-40.92,174.99,2026-04-29,16,0,1,0,1,1,2,metlink
"-41.12,175.09",-41.12,175.09,2026-04-07,7,0,1,0,1,1,2,metlink
"-41.25,174.79",-41.25,174.79,2026-04-26,19,0,1,0,1,1,2,metlink
"-41.12,175.34",-41.12,175.34,2026-04-29,18,0,1,0,1,1,2,metlink
"-41.23,174.9",-41.23,174.9,2026-04-28,19,0,1,0,1,1,2,metlink
"-41.25,174.79",-41.25,174.79,2026-04-18,1,0,1,0,1,1,2,metlink
"-41.14,174.83",-41.14,174.83,2026-04-07,16,0,1,0,1,1,2,metlink
"-41.14,174.83",-41.14,174.83,2026-04-20,16,0,1,0,1,1,2,metlink
"-41.33,174.82",-41.33,174.82,2026-04-02,8,0,1,0,1,1,2,metlink
"-41.12,175.04",-41.12,175.04,2026-04-30,7,0,1,0,1,1,2,metlink
"-41.2,174.81",-41.2,174.81,2026-04-22,7,0,1,0,1,1,2,metlink
"-41.2,174.94",-41.2,174.94,2026-04-30,8,0,1,0,1,1,2,metlink
"-41.29,174.72",-41.29,174.72,2026-04-21,17,0,1,0,1,1,2,metlink
"-41.1,174.84",-41.1,174.84,2026-04-22,7,0,1,0,1,1,2,metlink
"-41.05,175.5",-41.05,175.5,2026-04-28,16,0,1,0,1,1,2,metlink
"-41.14,174.85",-41.14,174.85,2026-04-22,7,0,1,0,1,1,2,metlink
"-41.27,174.95",-41.27,174.95,2026-04-03,13,0,1,0,1,1,2,metlink
"-41.22,174.81",-41.22,174.81,2026-04-04,8,0,1,0,1,1,2,metlink
"-41.1,175.1",-41.1,175.1,2026-04-22,16,0,1,0,1,1,2,metlink
"-41.14,174.87",-41.14,174.87,2026-04-09,7,0,1,0,1,1,2,metlink
"-41.21,174.89",-41.21,174.89,2026-04-01,7,0,1,0,1,1,2,metlink
"-41.13,175.07",-41.13,175.07,2026-04-17,11,0,1,0,1,1,2,metlink
"-41.13,175.05",-41.13,175.05,2026-04-29,16,0,1,0,1,1,2,metlink
"-40.76,175.14",-40.76,175.14,2026-04-09,16,0,1,0,1,1,2,metlink
"-40.99,174.95",-40.99,174.95,2026-04-06,23,0,1,0,1,1,2,metlink
"-41.1,175.14",-41.1,175.14,2026-04-02,17,0,1,0,1,1,2,metlink
"-41.26,174.79",-41.26,174.79,2026-04-25,18,0,1,0,1,1,2,metlink
"-41.23,174.92",-41.23,174.92,2026-04-28,8,0,1,0,1,1,2,metlink
"-41.32,174.77",-41.32,174.77,2026-04-09,7,0,1,0,1,1,2,metlink
"-41.24,174.8",-41.24,174.8,2026-04-14,16,0,1,0,1,1,2,metlink
"-41.14,175.04",-41.14,175.04,2026-04-04,11,0,1,0,1,1,2,metlink
"-41.11,174.91",-41.11,174.91,2026-04-13,14,0,1,0,1,1,2,metlink
"-41.33,174.79",-41.33,174.79,2026-04-20,8,0,1,0,1,1,2,metlink
"-41.15,174.83",-41.15,174.83,2026-04-17,16,0,1,0,1,1,2,metlink
"-41.33,174.77",-41.33,174.77,2026-04-07,17,0,1,0,1,1,2,metlink
"-41.34,174.82",-41.34,174.82,2026-04-07,16,0,1,0,1,1,2,metlink
"-41.05,175.5",-41.05,175.5,2026-04-29,16,0,1,0,1,1,2,metlink
"-41.17,174.83",-41.17,174.83,2026-04-20,7,0,1,0,1,1,2,metlink
"-41.11,175.08",-41.11,175.08,2026-04-07,16,0,1,0,1,1,2,metlink
"-41.07,175.4",-41.07,175.4,2026-04-28,16,0,1,0,1,1,2,metlink
"-41.32,174.83",-41.32,174.83,2026-04-17,7,0,1,0,1,1,2,metlink
"-41.2,174.94",-41.2,174.94,2026-04-20,7,0,1,0,1,1,2,metlink
"-40.98,175.59",-40.98,175.59,2026-04-08,7,0,1,0,1,1,2,metlink
"-41.35,174.77",-41.35,174.77,2026-04-29,7,0,1,0,1,1,2,metlink
"-41.29,174.78",-41.29,174.78,2026-04-18,14,0,1,0,1,1,2,metlink
"-41.11,175.13",-41.11,175.13,2026-04-27,17,0,1,0,1,1,2,metlink
"-41.25,174.78",-41.25,174.78,2026-04-13,18,0,1,0,1,1,2,metlink
"-41.15,174.84",-41.15,174.84,2026-04-25,20,0,1,0,1,1,2,metlink
"-41.19,174.96",-41.19,174.96,2026-04-05,12,0,1,0,1,1,2,metlink
"-41.11,175.1",-41.11,175.1,2026-04-11,12,0,1,0,1,1,2,metlink
"-41.24,174.79",-41.24,174.79,2026-04-18,10,0,1,0,1,1,2,metlink
"-41.21,174.81",-41.21,174.81,2026-04-28,7,0,1,0,1,1,2,metlink
"-41.16,174.83",-41.16,174.83,2026-04-01,16,0,1,0,1,1,2,metlink
"-41.3,174.77",-41.3,174.77,2026-04-29,9,0,1,0,1,1,2,metlink
"-41.19,174.95",-41.19,174.95,2026-04-28,15,0,1,0,1,1,2,metlink
"-41.11,174.87",-41.11,174.87,2026-04-30,14,0,1,0,1,1,2,metlink
"-41.28,174.73",-41.28,174.73,2026-04-17,7,0,1,0,1,1,2,metlink
"-41.3,174.77",-41.3,174.77,2026-04-29,17,0,1,0,1,1,2,metlink
"-41.23,174.95",-41.23,174.95,2026-04-28,7,0,1,0,1,1,2,metlink
"-41.17,174.99",-41.17,174.99,2026-04-07,16,0,1,0,1,1,2,metlink
"-41.23,174.8",-41.23,174.8,2026-04-01,7,0,1,0,1,1,2,metlink
"-40.89,174.98",-40.89,174.98,2026-04-16,7,0,1,0,1,1,2,metlink
"-41.2,174.92",-41.2,174.92,2026-04-21,7,0,1,0,1,1,2,metlink
"-41.13,175.04",-41.13,175.04,2026-04-07,7,0,1,0,1,1,2,metlink
"-41.21,174.94",-41.21,174.94,2026-04-24,7,0,1,0,1,1,2,metlink
"-41.23,174.92",-41.23,174.92,2026-04-27,20,0,1,0,1,1,2,metlink
"-41.21,174.92",-41.21,174.92,2026-04-26,16,0,1,0,1,1,2,metlink
"-41.31,174.81",-41.31,174.81,2026-04-14,12,0,1,0,1,1,2,metlink
"-41.04,174.89",-41.04,174.89,2026-04-14,7,0,1,0,1,1,2,metlink
"-41.13,174.85",-41.13,174.85,2026-04-02,10,0,1,0,1,1,2,metlink
"-41.12,174.87",-41.12,174.87,2026-04-19,8,0,1,0,1,1,2,metlink
"-41.29,174.75",-41.29,174.75,2026-04-20,13,0,1,0,1,1,2,metlink
"-41.25,174.9",-41.25,174.9,2026-04-27,13,0,1,0,1,1,2,metlink
"-41.22,174.82",-41.22,174.82,2026-04-29,18,0,1,0,1,1,2,metlink
"-41.1,174.85",-41.1,174.85,2026-04-02,19,0,1,0,1,1,2,metlink
"-41.1,175.09",-41.1,175.09,2026-04-18,14,0,1,0,1,1,2,metlink
"-41.23,174.8",-41.23,174.8,2026-04-08,15,0,1,0,1,1,2,metlink
"-41.3,174.83",-41.3,174.83,2026-04-17,16,0,1,0,1,1,2,metlink
"-41.11,174.86",-41.11,174.86,2026-04-11,12,0,1,0,1,1,2,metlink
"-41.27,174.96",-41.27,174.96,2026-04-27,13,0,1,0,1,1,2,metlink
"-40.92,175.01",-40.92,175.01,2026-04-18,20,0,1,0,1,1,2,metlink
"-41.26,174.77",-41.26,174.77,2026-04-09,11,0,1,0,1,1,2,metlink
"-41.23,174.8",-41.23,174.8,2026-04-29,14,0,1,0,1,1,2,metlink
"-41.17,174.96",-41.17,174.96,2026-04-04,20,0,1,0,1,1,2,metlink
"-41.3,174.79",-41.3,174.79,2026-04-07,15,0,1,0,1,1,2,metlink
"-41.31,174.81",-41.31,174.81,2026-04-07,15,0,1,0,1,1,2,metlink
"-41.11,174.87",-41.11,174.87,2026-04-08,12,0,1,0,1,1,2,metlink
"-41.14,174.86",-41.14,174.86,2026-04-05,20,0,1,0,1,1,2,metlink
"-41.29,174.95",-41.29,174.95,2026-04-26,16,0,1,0,1,1,2,metlink
"-41.22,174.79",-41.22,174.79,2026-04-25,12,0,1,0,1,1,2,metlink
"-41.28,174.76",-41.28,174.76,2026-04-04,20,0,1,0,1,1,2,metlink
"-41.26,174.78",-41.26,174.78,2026-04-21,9,0,1,0,1,1,2,metlink
"-40.86,175.07",-40.86,175.07,2026-04-12,9,0,1,0,1,1,2,metlink
"-41.14,174.83",-41.14,174.83,2026-04-14,7,0,1,0,1,1,2,metlink
"-41.21,174.89",-41.21,174.89,2026-04-23,19,0,1,0,1,1,2,metlink
"-41.26,174.79",-41.26,174.79,2026-04-20,17,0,1,0,1,1,2,metlink
"-40.85,175.03",-40.85,175.03,2026-04-18,7,0,1,0,1,1,2,metlink
"-41.15,175.01",-41.15,175.01,2026-04-05,23,0,1,0,1,1,2,metlink
"-41.25,174.93",-41.25,174.93,2026-04-16,16,0,1,0,1,1,2,metlink
"-40.99,174.95",-40.99,174.95,2026-04-09,7,0,1,0,1,1,2,metlink
"-41.31,174.81",-41.31,174.81,2026-04-19,13,0,1,0,1,1,2,metlink
"-41.23,174.8",-41.23,174.8,2026-04-16,13,0,1,0,1,1,2,metlink
"-40.88,175.0",-40.88,175.0,2026-04-01,7,0,1,0,1,1,2,metlink
"-41.13,175.07",-41.13,175.07,2026-04-06,15,0,1,0,1,1,2,metlink
"-41.2,174.88",-41.2,174.88,2026-04-11,13,0,1,0,1,1,2,metlink
"-41.26,174.91",-41.26,174.91,2026-04-01,15,0,1,0,1,1,2,metlink
"-41.19,174.83",-41.19,174.83,2026-04-24,8,0,1,0,1,1,2,metlink
"-41.3,174.77",-41.3,174.77,2026-04-13,9,0,1,0,1,1,2,metlink
"-41.12,175.33",-41.12,175.33,2026-04-07,16,0,1,0,1,1,2,metlink
"-41.18,174.83",-41.18,174.83,2026-04-01,21,0,1,0,1,1,2,metlink
"-41.23,174.88",-41.23,174.88,2026-04-01,12,0,1,0,1,1,2,metlink
"-40.75,175.14",-40.75,175.14,2026-04-08,16,0,1,0,1,1,2,metlink
"-41.2,174.95",-41.2,174.95,2026-04-14,7,0,1,0,1,1,2,metlink
"-41.25,174.94",-41.25,174.94,2026-04-21,15,0,1,0,1,1,2,metlink
"-41.21,174.92",-41.21,174.92,2026-04-23,20,0,1,0,1,1,2,metlink
"-41.26,174.79",-41.26,174.79,2026-04-04,2,0,1,0,1,1,2,metlink
"-41.25,174.81",-41.25,174.81,2026-04-25,9,0,1,0,1,1,2,metlink
"-41.25,174.79",-41.25,174.79,2026-04-27,10,0,1,0,1,1,2,metlink
"-40.92,175.0",-40.92,175.0,2026-04-02,10,0,1,0,1,1,2,metlink
"-41.32,174.79",-41.32,174.79,2026-04-30,17,0,1,0,1,1,2,metlink
"-41.23,174.89",-41.23,174.89,2026-04-08,13,0,1,0,1,1,2,metlink
"-41.13,174.86",-41.13,174.86,2026-04-13,8,0,1,0,1,1,2,metlink
"-41.3,174.9",-41.3,174.9,2026-04-29,15,0,1,0,1,1,2,metlink
"-41.23,174.9",-41.23,174.9,2026-04-01,6,0,1,0,1,1,2,metlink
"-41.3,174.8",-41.3,174.8,2026-04-06,8,0,1,0,1,1,2,metlink
"-41.17,174.94",-41.17,174.94,2026-04-21,19,0,1,0,1,1,2,metlink
"-41.12,175.36",-41.12,175.36,2026-04-08,16,0,1,0,1,1,2,metlink
"-40.87,175.04",-40.87,175.04,2026-04-26,17,0,1,0,1,1,2,metlink
"-41.32,174.76",-41.32,174.76,2026-04-30,9,0,1,0,1,1,2,metlink
"-41.11,174.84",-41.11,174.84,2026-04-24,6,0,1,0,1,1,2,metlink
"-41.11,174.84",-41.11,174.84,2026-04-09,14,0,1,0,1,1,2,metlink
"-41.21,174.89",-41.21,174.89,2026-04-23,13,0,1,0,1,1,2,metlink
"-41.33,174.81",-41.33,174.81,2026-04-12,15,0,1,0,1,1,2,metlink
"-41.19,174.96",-41.19,174.96,2026-04-29,10,0,1,0,1,1,2,metlink
"-41.26,174.95",-41.26,174.95,2026-04-07,9,0,1,0,1,1,2,metlink
"-41.26,174.78",-41.26,174.78,2026-04-17,20,0,1,0,1,1,2,metlink
"-41.14,174.86",-41.14,174.86,2026-04-16,15,0,1,0,1,1,2,metlink
"-41.24,174.81",-41.24,174.81,2026-04-11,1,0,1,0,1,1,2,metlink
"-41.12,174.85",-41.12,174.85,2026-04-26,16,0,1,0,1,1,2,metlink
"-41.23,174.91",-41.23,174.91,2026-04-22,8,0,1,0,1,1,2,metlink
"-40.86,175.04",-40.86,175.04,2026-04-02,16,0,1,0,1,1,2,metlink
"-41.15,174.86",-41.15,174.86,2026-04-16,15,0,1,0,1,1,2,metlink
"-41.26,174.79",-41.26,174.79,2026-04-03,21,0,1,0,1,1,2,metlink
"-41.3,174.9",-41.3,174.9,2026-04-18,8,0,1,0,1,1,2,metlink
"-41.14,175.02",-41.14,175.02,2026-04-22,8,0,1,0,1,1,2,metlink
"-41.2,174.95",-41.2,174.95,2026-04-11,0,0,1,0,1,1,2,metlink
"-41.26,174.78",-41.26,174.78,2026-04-01,19,0,1,0,1,1,2,metlink
"-41.19,174.93",-41.19,174.93,2026-04-28,9,0,1,0,1,1,2,metlink
"-41.32,174.78",-41.32,174.78,2026-04-19,22,0,1,0,1,1,2,metlink
"-41.13,175.06",-41.13,175.06,2026-04-15,14,0,1,0,1,1,2,metlink
"-41.04,174.89",-41.04,174.89,2026-04-06,12,0,1,0,1,1,2,metlink
"-41.23,174.91",-41.23,174.91,2026-04-14,12,0,1,0,1,1,2,metlink
"-41.1,175.1",-41.1,175.1,2026-04-23,17,0,1,0,1,1,2,metlink
"-41.21,174.91",-41.21,174.91,2026-04-20,12,0,1,0,1,1,2,metlink
"-41.23,174.92",-41.23,174.92,2026-04-28,13,0,1,0,1,1,2,metlink
"-41.13,175.03",-41.13,175.03,2026-04-24,16,0,1,0,1,1,2,metlink
"-41.15,174.83",-41.15,174.83,2026-04-01,8,0,1,0,1,1,2,metlink
"-41.25,174.8",-41.25,174.8,2026-04-22,6,0,1,0,1,1,2,metlink
"-41.22,174.89",-41.22,174.89,2026-04-04,17,0,1,0,1,1,2,metlink
"-41.2,174.94",-41.2,174.94,2026-04-19,13,0,1,0,1,1,2,metlink
"-41.11,174.87",-41.11,174.87,2026-04-25,10,0,1,0,1,1,2,metlink
"-41.23,174.9",-41.23,174.9,2026-04-28,13,0,1,0,1,1,2,metlink
"-41.23,174.91",-41.23,174.91,2026-04-05,1,0,1,0,1,1,2,metlink
"-40.91,175.01",-40.91,175.01,2026-04-04,10,0,1,0,1,1,2,metlink
"-41.32,174.8",-41.32,174.8,2026-04-19,18,0,1,0,1,1,2,metlink
"-41.23,174.88",-41.23,174.88,2026-04-03,13,0,1,0,1,1,2,metlink
"-41.28,174.75",-41.28,174.75,2026-04-24,10,0,1,0,1,1,2,metlink
"-41.3,174.79",-41.3,174.79,2026-04-27,18,0,1,0,1,1,2,metlink
"-41.33,174.83",-41.33,174.83,2026-04-09,15,0,1,0,1,1,2,metlink
"-41.17,174.96",-41.17,174.96,2026-04-23,15,0,1,0,1,1,2,metlink
"-41.3,174.83",-41.3,174.83,2026-04-29,7,0,1,0,1,1,2,metlink
"-41.25,174.9",-41.25,174.9,2026-04-03,20,0,1,0,1,1,2,metlink
"-41.23,174.79",-41.23,174.79,2026-04-28,7,0,1,0,1,1,2,metlink
"-41.23,174.89",-41.23,174.89,2026-04-19,22,0,1,0,1,1,2,metlink
"-41.29,174.78",-41.29,174.78,2026-04-13,9,0,1,0,1,1,2,metlink
"-41.27,174.76",-41.27,174.76,2026-04-06,3,0,1,0,1,1,2,metlink
"-41.3,174.79",-41.3,174.79,2026-04-08,22,0,1,0,1,1,2,metlink
"-41.12,175.34",-41.12,175.34,2026-04-07,16,0,1,0,1,1,2,metlink
"-41.25,174.78",-41.25,174.78,2026-04-29,19,0,1,0,1,1,2,metlink
"-41.16,174.98",-41.16,174.98,2026-04-01,17,0,1,0,1,1,2,metlink
"-41.23,174.88",-41.23,174.88,2026-04-12,14,0,1,0,1,1,2,metlink
"-41.2,174.94",-41.2,174.94,2026-04-26,11,0,1,0,1,1,2,metlink
"-41.19,174.94",-41.19,174.94,2026-04-23,15,0,1,0,1,1,2,metlink
"-41.33,174.79",-41.33,174.79,2026-04-07,14,0,1,0,1,1,2,metlink
"-41.28,174.95",-41.28,174.95,2026-04-04,16,0,1,0,1,1,2,metlink
"-41.33,174.82",-41.33,174.82,2026-04-26,20,0,1,0,1,1,2,metlink
"-41.21,174.91",-41.21,174.91,2026-04-04,15,0,1,0,1,1,2,metlink
"-40.96,175.63",-40.96,175.63,2026-04-28,16,0,1,0,1,1,2,metlink
"-41.34,174.79",-41.34,174.79,2026-04-18,15,0,1,0,1,1,2,metlink
"-40.88,174.99",-40.88,174.99,2026-04-04,15,0,1,0,1,1,2,metlink
"-41.19,174.95",-41.19,174.95,2026-04-26,16,0,1,0,1,1,2,metlink
"-41.18,174.96",-41.18,174.96,2026-04-13,14,0,1,0,1,1,2,metlink
"-41.14,174.85",-41.14,174.85,2026-04-23,16,0,1,0,1,1,2,metlink
"-40.9,175.0",-40.9,175.0,2026-04-29,11,0,1,0,1,1,2,metlink
"-40.92,174.99",-40.92,174.99,2026-04-29,11,0,1,0,1,1,2,metlink
"-41.34,174.82",-41.34,174.82,2026-04-01,7,0,1,0,1,1,2,metlink
"-41.2,174.94",-41.2,174.94,2026-04-21,7,0,1,0,1,1,2,metlink
"-40.91,175.0",-40.91,175.0,2026-04-29,9,0,1,0,1,1,2,metlink
"-41.22,174.87",-41.22,174.87,2026-04-11,16,0,1,0,1,1,2,metlink
"-41.25,174.79",-41.25,174.79,2026-04-30,14,0,1,0,1,1,2,metlink
"-41.28,174.75",-41.28,174.75,2026-04-10,18,0,1,0,1,1,2,metlink
"-41.13,174.88",-41.13,174.88,2026-04-13,12,0,1,0,1,1,2,metlink
"-41.12,174.88",-41.12,174.88,2026-04-13,23,0,1,0,1,1,2,metlink
"-41.21,174.92",-41.21,174.92,2026-04-25,20,0,1,0,1,1,2,metlink
"-41.26,174.78",-41.26,174.78,2026-04-05,23,0,1,0,1,1,2,metlink
"-41.19,174.83",-41.19,174.83,2026-04-16,17,0,1,0,1,1,2,metlink
"-41.25,174.77",-41.25,174.77,2026-04-08,16,0,1,0,1,1,2,metlink
"-41.11,174.83",-41.11,174.83,2026-04-17,16,0,1,0,1,1,2,metlink
"-41.19,174.95",-41.19,174.95,2026-04-03,13,0,1,0,1,1,2,metlink
"-41.11,175.1",-41.11,175.1,2026-04-19,20,0,1,0,1,1,2,metlink
"-41.29,174.76",-41.29,174.76,2026-04-25,11,0,1,0,1,1,2,metlink
"-41.24,174.8",-41.24,174.8,2026-04-15,13,0,1,0,1,1,2,metlink
"-41.17,174.97",-41.17,174.97,2026-04-13,10,0,1,0,1,1,2,metlink
"-40.84,175.08",-40.84,175.08,2026-04-22,9,0,1,0,1,1,2,metlink
"-41.3,174.77",-41.3,174.77,2026-04-02,0,0,1,0,1,1,2,metlink
"-41.3,174.78",-41.3,174.78,2026-04-07,18,0,1,0,1,1,2,metlink
"-41.32,174.78",-41.32,174.78,2026-04-25,10,0,1,0,1,1,2,metlink
"-41.33,174.77",-41.33,174.77,2026-04-14,13,0,1,0,1,1,2,metlink
"-41.22,174.82",-41.22,174.82,2026-04-11,11,0,1,0,1,1,2,metlink
"-41.25,174.79",-41.25,174.79,2026-04-10,22,0,1,0,1,1,2,metlink
"-41.21,174.95",-41.21,174.95,2026-04-30,17,0,1,0,1,1,2,metlink
"-41.25,174.81",-41.25,174.81,2026-04-04,20,0,1,0,1,1,2,metlink
"-41.32,174.77",-41.32,174.77,2026-04-29,12,0,1,0,1,1,2,metlink
"-41.27,174.76",-41.27,174.76,2026-04-04,15,0,1,0,1,1,2,metlink
"-41.29,174.78",-41.29,174.78,2026-04-12,18,0,1,0,1,1,2,metlink
"-41.11,174.87",-41.11,174.87,2026-04-01,15,0,1,0,1,1,2,metlink
"-41.22,174.87",-41.22,174.87,2026-04-28,21,0,1,0,1,1,2,metlink
"-41.2,174.87",-41.2,174.87,2026-04-15,14,0,1,0,1,1,2,metlink
"-41.13,175.07",-41.13,175.07,2026-04-23,20,0,1,0,1,1,2,metlink
"-40.87,175.04",-40.87,175.04,2026-04-20,15,0,1,0,1,1,2,metlink
"-41.11,174.9",-41.11,174.9,2026-04-25,1,0,1,0,1,1,2,metlink
"-41.2,174.81",-41.2,174.81,2026-04-25,22,0,1,0,1,1,2,metlink
"-41.17,174.94",-41.17,174.94,2026-04-23,7,0,1,0,1,1,2,metlink
"-41.2,174.81",-41.2,174.81,2026-04-12,12,0,1,0,1,1,2,metlink
"-41.13,175.04",-41.13,175.04,2026-04-25,17,0,1,0,1,1,2,metlink
"-41.31,174.76",-41.31,174.76,2026-04-08,17,0,1,0,1,1,2,metlink
"-41.32,174.81",-41.32,174.81,2026-04-17,9,0,1,0,1,1,2,metlink
"-41.18,174.94",-41.18,174.94,2026-04-23,7,0,1,0,1,1,2,metlink
"-41.21,174.94",-41.21,174.94,2026-04-16,16,0,1,0,1,1,2,metlink
"-41.28,174.75",-41.28,174.75,2026-04-12,8,0,1,0,1,1,2,metlink
"-40.97,175.61",-40.97,175.61,2026-04-06,19,0,0,1,1,1,3,nzta
"-40.87,175.03",-40.87,175.03,2026-04-20,19,0,0,1,1,1,3,nzta
"-40.97,175.61",-40.97,175.61,2026-04-06,13,0,0,1,1,1,3,nzta
"-40.87,175.03",-40.87,175.03,2026-04-20,13,0,0,1,1,1,3,nzta
"-40.97,175.61",-40.97,175.61,2026-04-06,8,0,0,1,1,1,3,nzta
"-40.87,175.03",-40.87,175.03,2026-04-20,8,0,0,1,1,1,3,nzta
"-41.12,175.37",-41.12,175.37,2026-04-22,1,0,0,1,1,1,2,nzta
"-41.18,174.94",-41.18,174.94,2026-04-22,1,0,0,1,1,1,3,nzta
"-41.22,174.81",-41.22,174.81,2026-04-27,1,0,0,1,1,1,3,nzta
"-41.0,175.56",-41.0,175.56,2026-04-21,17,0,0,1,1,1,3,nzta
"-41.07,175.48",-41.07,175.48,2026-04-03,17,0,0,1,1,1,3,nzta
"-41.08,175.46",-41.08,175.46,2026-04-21,17,0,0,1,1,1,3,nzta
"-41.2,174.91",-41.2,174.91,2026-04-06,17,0,0,1,1,1,3,nzta
"-41.25,174.82",-41.25,174.82,2026-04-06,17,0,0,1,1,1,2,nzta
"-40.97,175.61",-40.97,175.61,2026-04-02,14,0,0,1,1,1,3,nzta
"-41.12,175.04",-41.12,175.04,2026-04-03,14,0,0,1,1,1,3,nzta
"-41.0,175.56",-41.0,175.56,2026-04-21,9,0,0,1,1,1,3,nzta
"-41.03,175.53",-41.03,175.53,2026-04-12,17,0,0,1,1,1,3,nzta
