ANOMALY_ID,DETECTOR,DETECTOR_NAME,SERVICE_DATE,EVENT_HOUR,DAY_NAME,ENTITY_TYPE,ROUTE_ID,ROUTE_SHORT_NAME,MODE,STOP_ID,STOP_NAME,STOP_LAT,STOP_LON,OBSERVED_VALUE,EXPECTED_VALUE,SCORE,SEVERITY,DETAIL
D01|27__0__137__TZM__130__1__130__1_20260823|20260428|22,D01,delay_outlier,2026-04-28,21,Tuesday,STOP_EVENT,270,27,BUS,7731,Halifax Street (near 24),-41.32419009,174.7656866,204.0,28.0,2.581,MEDIUM,27 at Halifax Street (near 24) ran 204s vs typical 28.0s
D01|220__0__463__TZM__312__2__312__2_20260719|20260418|11,D01,delay_outlier,2026-04-18,23,Saturday,STOP_EVENT,2200,220,BUS,2154,Warspite Avenue (near 134),-41.13513652,174.8789114,144.0,12.0,2.581,MEDIUM,220 at Warspite Avenue (near 134) ran 144s vs typical 12.0s
D01|24__0__723__TZM__120__120_20260719|20260406|7,D01,delay_outlier,2026-04-06,19,Monday,STOP_EVENT,240,24,BUS,7267,Nevay Road at Taipakupaku Road,-41.3063522,174.8293504,104.0,-28.0,2.581,MEDIUM,24 at Nevay Road at Taipakupaku Road ran 104s vs typical -28.0s
D09|620285728252231679|202604291430,D09,cluster_shock,2026-04-29,14,Wednesday,CELL,,,BUS,,,,,121.0,33.0,2.581,MEDIUM,cell median delay 121.0s vs baseline 33.0s across 5 trips on 2 routes
D01|110__0__743__TZM__506__506_20260719|20260403|57,D01,delay_outlier,2026-04-03,20,Friday,STOP_EVENT,1100,110,BUS,9582,Wakefield Street,-41.12431938999999,175.0735994,153.0,21.0,2.581,MEDIUM,110 at Wakefield Street ran 153s vs typical 21.0s
D01|29__1__142__TZM__139__1__139__1_20260823|20260410|1,D01,delay_outlier,2026-04-10,10,Friday,STOP_EVENT,290,29,BUS,7719,Brooklyn Village - Cleveland Street,-41.30530662999999,174.7636241,212.0,36.0,2.581,MEDIUM,29 at Brooklyn Village - Cleveland Street ran 212s vs typical 36.0s
D01|130__0__133__TZM__431__2__431__2_20260823|20260428|11,D01,delay_outlier,2026-04-28,11,Tuesday,STOP_EVENT,1300,130,BUS,9153,Randwick Road at Tirangi Road,-41.231354,174.904408,215.0,39.0,2.581,MEDIUM,130 at Randwick Road at Tirangi Road ran 215s vs typical 39.0s
D01|886__0__101__NBM__303__8__303__8_20260823|20260416|25,D01,delay_outlier,2026-04-16,15,Thursday,STOP_EVENT,8860,886,OTHER,9159,Hutt Valley High School - Woburn Road,-41.21572959,174.9022107,-46.0,42.0,-2.581,MEDIUM,886 at Hutt Valley High School - Woburn Road ran -46s vs typical 42.0s
D01|52__1__138__MNM__3062__1__3062__1_20260823|20260430|8,D01,delay_outlier,2026-04-30,16,Thursday,STOP_EVENT,520,52,BUS,3512,Helston Road at Jane Grove,-41.217584,174.819773,231.0,55.0,2.581,MEDIUM,52 at Helston Road at Jane Grove ran 231s vs typical 55.0s
D01|14__0__109__NBM__66__1__66__1_20260823|20260420|25,D01,delay_outlier,2026-04-20,7,Monday,STOP_EVENT,140,14,BUS,7514,Oriental Parade Opposite Freyberg Pool,-41.29130039999999,174.7898782,328.0,64.0,2.581,MEDIUM,14 at Oriental Parade Opposite Freyberg Pool ran 328s vs typical 64.0s
D01|37__0__107__NBM__406__406_20260823|20260417|13,D01,delay_outlier,2026-04-17,16,Friday,STOP_EVENT,370,37,BUS,5381,Birdwood Street opposite Braithwaite Street,-41.28385942,174.75058172,206.0,30.0,2.581,MEDIUM,37 at Birdwood Street opposite Braithwaite Street ran 206s vs typical 30.0s
D01|29__1__142__TZM__139__1__139__1_20260823|20260410|3,D01,delay_outlier,2026-04-10,10,Friday,STOP_EVENT,290,29,BUS,6792,Ohiro Road (near 329),-41.31254051,174.7617883,213.0,37.0,2.581,MEDIUM,29 at Ohiro Road (near 329) ran 213s vs typical 37.0s
D01|21__0__207__NBM__19__5__19__5_20260823|20260429|0,D01,delay_outlier,2026-04-29,16,Wednesday,STOP_EVENT,210,21,BUS,5000,Courtenay Place - Stop A,-41.29379439,174.7823273,228.0,52.0,2.581,MEDIUM,21 at Courtenay Place - Stop A ran 228s vs typical 52.0s
D01|59__0__123__MNM__5042__1__5042__1_20260823|20260424|25,D01,delay_outlier,2026-04-24,18,Friday,STOP_EVENT,590,59,BUS,3584,Victory Crescent (near 85) (stopping area),-41.16065889908138,174.8246742800978,-41.0,47.0,-2.581,MEDIUM,59 at Victory Crescent (near 85) (stopping area) ran -41s vs typical 47.0s
D01|14__1__190__NBM__82__1__82__1_20260823|20260402|4,D01,delay_outlier,2026-04-02,18,Thursday,STOP_EVENT,140,14,BUS,4132,Gloucester Street (near 14),-41.26917456,174.7585921,206.0,30.0,2.581,MEDIUM,14 at Gloucester Street (near 14) ran 206s vs typical 30.0s
D01|145__0__127__TZM__603__4__603__4_20260823|20260402|3,D01,delay_outlier,2026-04-02,15,Thursday,STOP_EVENT,1450,145,BUS,8116,Queens Drive at Kings Crescent,-41.2083,174.90703,-90.0,-2.0,-2.581,MEDIUM,145 at Queens Drive at Kings Crescent ran -90s vs typical -2.0s
D01|823__0__101__TZM__404__5__404__5_20260823|20260415|37,D01,delay_outlier,2026-04-15,15,Wednesday,STOP_EVENT,8230,823,OTHER,9376,Stokes Valley Road (near 479),-41.19049445,174.9831584,184.0,8.0,2.581,MEDIUM,823 at Stokes Valley Road (near 479) ran 184s vs typical 8.0s
D01|21__1__432__NBM__30__4__30__4_20260719|20260411|18,D01,delay_outlier,2026-04-11,16,Saturday,STOP_EVENT,210,21,BUS,4918,Kelburn Normal School - Upland Road,-41.28702264999999,174.76084685,215.0,39.0,2.581,MEDIUM,21 at Kelburn Normal School - Upland Road ran 215s vs typical 39.0s
D01|501__1__100__UZM__4074__4074_20260823|20260423|17,D01,delay_outlier,2026-04-23,8,Thursday,STOP_EVENT,5010,501,OTHER,1570,Te Moana Road (near 311),-40.87740124,175.0447479,200.0,24.0,2.581,MEDIUM,501 at Te Moana Road (near 311) ran 200s vs typical 24.0s
D01|2__0__343__NBM__58__58_20260823|20260401|44,D01,delay_outlier,2026-04-01,22,Wednesday,STOP_EVENT,20,2,BUS,5319,Karori Tunnel - Stop B,-41.2873982,174.7566931,254.0,34.0,2.581,MEDIUM,2 at Karori Tunnel - Stop B ran 254s vs typical 34.0s
D01|24__1__124__TZM__136__1__136__1_20260823|20260420|34,D01,delay_outlier,2026-04-20,11,Monday,STOP_EVENT,240,24,BUS,5492,Thorndon Quay at Motorway (near 248 - Southbound),-41.269979,174.781194,253.0,33.0,2.581,MEDIUM,24 at Thorndon Quay at Motorway (near 248 - Southbound) ran 253s vs typical 33.0s
D02|2__0__211__NBM__99__99_20260823|20260429|7212,D02,bunching,2026-04-29,12,Wednesday,HEADWAY,20,2,BUS,7212,Elizabeth Street at Kent Terrace,-41.2958177,174.7831941,132.0,372.0,2.581,MEDIUM,2 bunched at Elizabeth Street at Kent Terrace: 132s gap vs 372s scheduled
D01|110__1__204__TZM__502__5__502__5_20260823|20260428|36,D01,delay_outlier,2026-04-28,20,Tuesday,STOP_EVENT,1100,110,BUS,8240,Reynolds Street (near 140),-41.17325124,174.9591543,234.0,25.5,2.58,MEDIUM,110 at Reynolds Street (near 140) ran 234s vs typical 26.0s
D01|1__0__223__TZM__141__1__141__1_20260823|20260424|12,D01,delay_outlier,2026-04-24,16,Friday,STOP_EVENT,10,1,BUS,7018,Riddiford Street at Hall Street,-41.31110550999999,174.7789518,250.0,41.5,2.58,MEDIUM,1 at Riddiford Street at Hall Street ran 250s vs typical 42.0s
D01|262__1__712__UZM__106__2__106__2_20260719|20260419|18,D01,delay_outlier,2026-04-19,14,Sunday,STOP_EVENT,2620,262,BUS,1186,Mazengarb Road at Makarini Street,-40.90072742,175.0142443,178.0,13.5,2.58,MEDIUM,262 at Mazengarb Road at Makarini Street ran 178s vs typical 14.0s
D01|120__0__715__TZM__602__1__602__1_20260719|20260427|25,D01,delay_outlier,2026-04-27,12,Monday,STOP_EVENT,1200,120,BUS,9364,Tui Glen School (near 135),-41.16959211,174.9834813,170.0,5.5,2.58,MEDIUM,120 at Tui Glen School (near 135) ran 170s vs typical 6.0s
D01|23__0__103__TZM__208__6__208__6_20260823|20260429|3,D01,delay_outlier,2026-04-29,7,Wednesday,STOP_EVENT,230,23,BUS,5508,Lambton Quay at Hunter Street,-41.2850002794407,174.77560946220586,219.0,54.5,2.58,MEDIUM,23 at Lambton Quay at Hunter Street ran 219s vs typical 55.0s
D01|AX__1__690__MNM__7082__7082_20260719|20260411|0,D01,delay_outlier,2026-04-11,17,Saturday,STOP_EVENT,7,AX,BUS,6000,Wellington Station - Stop B,-41.27839,174.77933,176.0,11.5,2.58,MEDIUM,AX at Wellington Station - Stop B ran 176s vs typical 12.0s
D01|83__0__133__NBM__83__83_20260823|20260430|39,D01,delay_outlier,2026-04-30,16,Thursday,STOP_EVENT,830,83,BUS,9732,Seaview Road (near 47),-41.24012864,174.9082881,337.0,8.0,2.58,MEDIUM,83 at Seaview Road (near 47) ran 337s vs typical 8.0s
D01|210__0__107__TZM__305__7__305__7_20260823|20260401|0,D01,delay_outlier,2026-04-01,8,Wednesday,STOP_EVENT,2100,210,BUS,2001,Porirua Station - Stop A,-41.1374245,174.8432338,-86.0,78.5,-2.58,MEDIUM,210 at Porirua Station - Stop A ran -86s vs typical 79.0s
D01|110__0__745__TZM__505__505_20260719|20260425|52,D01,delay_outlier,2026-04-25,20,Saturday,STOP_EVENT,1100,110,BUS,9573,Fergusson Drive at Golders Road (near 699),-41.125902,175.0556621,182.0,17.5,2.58,MEDIUM,110 at Fergusson Drive at Golders Road (near 699) ran 182s vs typical 18.0s
D02|2__1__264__NBM__216__1__216__1_20260823|20260417|4313,D02,bunching,2026-04-17,16,Friday,HEADWAY,20,2,BUS,4313,Botanic Garden - Glenmore Street (opposite),-41.28057662,174.7668983,137.0,386.0,2.58,MEDIUM,2 bunched at Botanic Garden - Glenmore Street (opposite): 137s gap vs 386s scheduled
D02|1__1__122__TZM__222__1__222__1_20260823|20260421|6120,D02,bunching,2026-04-21,8,Tuesday,HEADWAY,10,1,BUS,6120,Rintoul Street (near 63),-41.31489985999999,174.7782188,104.0,293.0,2.58,MEDIUM,1 bunched at Rintoul Street (near 63): 104s gap vs 293s scheduled
D02|2__1__208__NBM__89__89_20260823|20260414|6028,D02,bunching,2026-04-14,13,Tuesday,HEADWAY,20,2,BUS,6028,Rongotai Road at Troy Street,-41.31886671,174.8011461,208.0,586.0,2.58,MEDIUM,2 bunched at Rongotai Road at Troy Street: 208s gap vs 586s scheduled
D01|21__1__204__NBM__209__1__209__1_20260823|20260414|21,D01,delay_outlier,2026-04-14,16,Tuesday,STOP_EVENT,210,21,BUS,4915,Te Herenga Waka – Victoria University of Wellington Kelburn - Stop A,-41.28818818,174.76808961,301.0,60.0,2.58,MEDIUM,21 at Te Herenga Waka – Victoria University of Wellington Kelburn - Stop A ran 301s vs typical 60.0s
D01|130__0__751__TZM__406__406_20260719|20260412|29,D01,delay_outlier,2026-04-12,21,Sunday,STOP_EVENT,1300,130,BUS,9270,Waiwhetu Road at Naenae Road (near 371),-41.20572022,174.9353154,148.0,27.5,2.58,MEDIUM,130 at Waiwhetu Road at Naenae Road (near 371) ran 148s vs typical 28.0s
D01|261__0__719__UZM__118__118_20260719|20260403|1,D01,delay_outlier,2026-04-03,16,Friday,STOP_EVENT,2610,261,BUS,1002,Coastlands - Stop A,-40.91772060464389,175.00365374763675,-83.0,37.5,-2.58,MEDIUM,261 at Coastlands - Stop A ran -83s vs typical 38.0s
D01|250__0__170__UZM__4035__4035_20260823|20260408|11,D01,delay_outlier,2026-04-08,19,Wednesday,STOP_EVENT,2500,250,BUS,1487,Menin Road (near 46),-40.927819,174.9843072,158.0,37.5,2.58,MEDIUM,250 at Menin Road (near 46) ran 158s vs typical 38.0s
D01|24__0__723__TZM__120__120_20260719|20260406|3,D01,delay_outlier,2026-04-06,19,Monday,STOP_EVENT,240,24,BUS,7271,Awa Road at Totara Road,-41.3121105,174.82551846,90.0,-30.5,2.58,MEDIUM,24 at Awa Road at Totara Road ran 90s vs typical -31.0s
D01|121__0__137__TZM__407__6__407__6_20260823|20260401|39,D01,delay_outlier,2026-04-01,17,Wednesday,STOP_EVENT,1210,121,BUS,8289,Naenae Station (bus stop),-41.19850918,174.9463127,293.0,52.0,2.58,MEDIUM,121 at Naenae Station (bus stop) ran 293s vs typical 52.0s
D01|52__0__715__MNM__1051__1051_20260719|20260405|4,D01,delay_outlier,2026-04-05,15,Sunday,STOP_EVENT,520,52,BUS,5008,Willis Street at Grand Arcade,-41.28674127,174.7760208,-90.0,30.5,-2.58,MEDIUM,52 at Willis Street at Grand Arcade ran -90s vs typical 31.0s
D01|121__0__137__TZM__407__6__407__6_20260823|20260428|24,D01,delay_outlier,2026-04-28,16,Tuesday,STOP_EVENT,1210,121,BUS,8165,Waterloo Station - Oxford Terrace (Stop B),-41.21343416,174.9211098,283.0,42.0,2.58,MEDIUM,121 at Waterloo Station - Oxford Terrace (Stop B) ran 283s vs typical 42.0s
D01|52__0__715__MNM__1051__1051_20260719|20260405|5,D01,delay_outlier,2026-04-05,15,Sunday,STOP_EVENT,520,52,BUS,5010,Lambton Quay at Cable Car Lane,-41.283856,174.775378,-90.0,30.5,-2.58,MEDIUM,52 at Lambton Quay at Cable Car Lane ran -90s vs typical 31.0s
D01|170__0__163__TZM__603__4__603__4_20260823|20260421|14,D01,delay_outlier,2026-04-21,16,Tuesday,STOP_EVENT,1700,170,BUS,9902,Wainuiomata Road at Rimu Street,-41.25700589,174.9332482,278.0,37.0,2.58,MEDIUM,170 at Wainuiomata Road at Rimu Street ran 278s vs typical 37.0s
D01|2__0__271__NBM__45__4__45__4_20260823|20260428|32,D01,delay_outlier,2026-04-28,16,Tuesday,STOP_EVENT,20,2,BUS,5515,Manners Street at Cuba Street - Stop A,-41.29140832,174.7771028,291.0,50.0,2.58,MEDIUM,2 at Manners Street at Cuba Street - Stop A ran 291s vs typical 50.0s
D01|150__0__115__TZM__432__1__432__1_20260823|20260428|43,D01,delay_outlier,2026-04-28,10,Tuesday,STOP_EVENT,1500,150,BUS,9207,Naenae College - Daysh Street (near 26),-41.19836179,174.9390339,274.0,33.0,2.58,MEDIUM,150 at Naenae College - Daysh Street (near 26) ran 274s vs typical 33.0s
D01|1__1__114__TZM__218__4__218__4_20260823|20260421|18,D01,delay_outlier,2026-04-21,7,Tuesday,STOP_EVENT,10,1,BUS,3482,Helston Road opposite Petherick Crescent,-41.22159,174.81002,276.0,35.0,2.58,MEDIUM,1 at Helston Road opposite Petherick Crescent ran 276s vs typical 35.0s
D01|18__1__150__NBM__412__3__412__3_20260823|20260407|8,D01,delay_outlier,2026-04-07,16,Tuesday,STOP_EVENT,180,18,BUS,7083,Miramar Shops - Stop A,-41.315824,174.814952,279.0,38.0,2.58,MEDIUM,18 at Miramar Shops - Stop A ran 279s vs typical 38.0s
D01|280__0__137__UZM__4032__4032_20260823|20260430|28,D01,delay_outlier,2026-04-30,16,Thursday,STOP_EVENT,2800,280,BUS,1616,William Street at Toru Street,-40.85825712,175.0321764,288.0,47.0,2.58,MEDIUM,280 at William Street at Toru Street ran 288s vs typical 47.0s
D01|130__0__129__TZM__613__1__613__1_20260823|20260409|44,D01,delay_outlier,2026-04-09,11,Thursday,STOP_EVENT,1300,130,BUS,9285,Naenae Road at Rata Street (near 251),-41.1984,174.95512,269.0,28.0,2.58,MEDIUM,130 at Naenae Road at Rata Street (near 251) ran 269s vs typical 28.0s
D01|130__0__205__TZM__417__3__417__3_20260823|20260423|36,D01,delay_outlier,2026-04-23,22,Thursday,STOP_EVENT,1300,130,BUS,9277,Waddington Drive at Naenae Park (near 220),-41.20311089,174.956467,280.0,39.0,2.58,MEDIUM,130 at Waddington Drive at Naenae Park (near 220) ran 280s vs typical 39.0s
D01|14__1__174__NBM__28__4__28__4_20260823|20260421|7,D01,delay_outlier,2026-04-21,16,Tuesday,STOP_EVENT,140,14,BUS,4129,Wilton Road (near 74),-41.26622588,174.7629299,299.0,58.0,2.58,MEDIUM,14 at Wilton Road (near 74) ran 299s vs typical 58.0s
D01|110__0__109__TZM__525__525_20260823|20260409|23,D01,delay_outlier,2026-04-09,8,Thursday,STOP_EVENT,1100,110,BUS,9228,Naenae College - High Street (near 899),-41.19618707,174.9398044,309.0,68.0,2.58,MEDIUM,110 at Naenae College - High Street (near 899) ran 309s vs typical 68.0s
D02|2__0__365__NBM__208__208_20260823|20260430|5323,D02,bunching,2026-04-30,17,Thursday,HEADWAY,20,2,BUS,5323,Karori Road (near 93),-41.28146038,174.7503247,93.0,262.0,2.58,MEDIUM,2 bunched at Karori Road (near 93): 93s gap vs 262s scheduled
D02|1__0__219__TZM__232__1__232__1_20260823|20260409|5026,D02,bunching,2026-04-09,16,Thursday,HEADWAY,10,1,BUS,5026,Hutt Road at Aotea Quay,-41.26467869551173,174.7840964064494,175.0,493.0,2.58,MEDIUM,1 bunched at Hutt Road at Aotea Quay: 175s gap vs 493s scheduled
D01|14__0__719__NBM__41__2__41__2_20260719|20260425|23,D01,delay_outlier,2026-04-25,11,Saturday,STOP_EVENT,140,14,BUS,7517,Oriental Parade (near 260),-41.29112111,174.7956056,211.0,14.0,2.58,MEDIUM,14 at Oriental Parade (near 260) ran 211s vs typical 14.0s
D01|220__1__108__TZM__302__7__302__7_20260823|20260424|28,D01,delay_outlier,2026-04-24,8,Friday,STOP_EVENT,2200,220,BUS,2102,Mungavin Avenue at Gear Terrace (near 41),-41.13988066,174.8529535,222.0,25.0,2.58,MEDIUM,220 at Mungavin Avenue at Gear Terrace (near 41) ran 222s vs typical 25.0s
D01|30x__1__104__NBM__43__4__43__4_20260823|20260401|7,D01,delay_outlier,2026-04-01,7,Wednesday,STOP_EVENT,300,30x,BUS,7064,Worser Bay - Marine Parade (opposite 185),-41.31463618,174.827639,248.0,51.0,2.58,MEDIUM,30x at Worser Bay - Marine Parade (opposite 185) ran 248s vs typical 51.0s
D01|4__0__123__NBM__94__94_20260823|20260401|57,D01,delay_outlier,2026-04-01,10,Wednesday,STOP_EVENT,40,4,BUS,6092,Raukawa Street at Nuku Street,-41.330867,174.8170112,303.0,29.5,2.58,MEDIUM,4 at Raukawa Street at Nuku Street ran 303s vs typical 30.0s
D01|81__0__111__NBM__79__79_20260823|20260423|33,D01,delay_outlier,2026-04-23,16,Thursday,STOP_EVENT,810,81,BUS,9839,Lowry Bay (near 230),-41.25779887,174.9127414,333.0,59.5,2.58,MEDIUM,81 at Lowry Bay (near 230) ran 333s vs typical 60.0s
D01|25__1__108__TZM__104__6__104__6_20260823|20260416|38,D01,delay_outlier,2026-04-16,8,Thursday,STOP_EVENT,250,25,BUS,5941,Raroa Road (near 4),-41.28777109,174.7558672,399.0,49.0,2.58,MEDIUM,25 at Raroa Road (near 4) ran 399s vs typical 49.0s
D02|2__0__149__NBM__211__1__211__1_20260823|20260409|5327,D02,bunching,2026-04-09,9,Thursday,HEADWAY,20,2,BUS,5327,Karori Mall - Karori Road (opposite),-41.28490242,174.737162,71.0,200.0,2.58,MEDIUM,2 bunched at Karori Mall - Karori Road (opposite): 71s gap vs 200s scheduled
D02|3__0__219__NBM__101__101_20260823|20260415|6019,D02,bunching,2026-04-15,17,Wednesday,HEADWAY,30,3,BUS,6019,Riddiford Street at Newtown Shops (near 157),-41.31283942999999,174.77962997,213.0,600.0,2.58,MEDIUM,3 bunched at Riddiford Street at Newtown Shops (near 157): 213s gap vs 600s scheduled
D02|2__0__155__NBM__78__1__78__1_20260823|20260409|7213,D02,bunching,2026-04-09,9,Thursday,HEADWAY,20,2,BUS,7213,Brougham Street at Elizabeth Street,-41.29674489,174.78527026,71.0,200.0,2.58,MEDIUM,2 bunched at Brougham Street at Elizabeth Street: 71s gap vs 200s scheduled
D02|110__0__175__TZM__430__2__430__2_20260823|20260421|9602,D02,bunching,2026-04-21,16,Tuesday,HEADWAY,1100,110,BUS,9602,Gemstone Drive opposite Crystal Grove,-41.09279105,175.103563,213.0,600.0,2.58,MEDIUM,110 bunched at Gemstone Drive opposite Crystal Grove: 213s gap vs 600s scheduled
D02|24__1__108__TZM__103__7__103__7_20260823|20260429|6550,D02,bunching,2026-04-29,8,Wednesday,HEADWAY,240,24,BUS,6550,Evans Bay Parade opposite Belvedere Road,-41.30828764999999,174.797988,213.0,600.0,2.58,MEDIUM,24 bunched at Evans Bay Parade opposite Belvedere Road: 213s gap vs 600s scheduled
D01|120__1__172__TZM__433__1__433__1_20260823|20260408|0,D01,delay_outlier,2026-04-08,14,Wednesday,STOP_EVENT,1200,120,BUS,8377,Stokes Valley - Rakau Grove,-41.19371071,174.9846864,187.0,34.0,2.58,MEDIUM,120 at Stokes Valley - Rakau Grove ran 187s vs typical 34.0s
D01|33__0__113__NBM__401__2__401__2_20260823|20260402|25,D01,delay_outlier,2026-04-02,16,Thursday,STOP_EVENT,330,33,BUS,4368,Hazlewood Avenue (near 62),-41.29698831999999,174.724106,295.0,65.5,2.58,MEDIUM,33 at Hazlewood Avenue (near 62) ran 295s vs typical 66.0s
D01|83__0__133__NBM__83__83_20260823|20260430|23,D01,delay_outlier,2026-04-30,16,Thursday,STOP_EVENT,830,83,BUS,9009,Cuba Street at Bouverie Street,-41.22064081,174.8883957,271.0,41.5,2.58,MEDIUM,83 at Cuba Street at Bouverie Street ran 271s vs typical 42.0s
D01|112__0__113__TZM__526__526_20260823|20260421|8,D01,delay_outlier,2026-04-21,11,Tuesday,STOP_EVENT,1120,112,BUS,9587,Fergusson Drive at Cruickshank Road (near 1125),-41.11554102,175.090831,182.0,29.0,2.58,MEDIUM,112 at Fergusson Drive at Cruickshank Road (near 1125) ran 182s vs typical 29.0s
D01|120__1__186__TZM__415__4__415__4_20260823|20260429|1,D01,delay_outlier,2026-04-29,16,Wednesday,STOP_EVENT,1200,120,BUS,8376,Stokes Valley Road (near 482),-41.19092313,174.9830758,212.0,59.0,2.58,MEDIUM,120 at Stokes Valley Road (near 482) ran 212s vs typical 59.0s
D01|200__0__109__TZM__1001__3__1001__3_20260823|20260422|29,D01,delay_outlier,2026-04-22,10,Wednesday,STOP_EVENT,2000,200,BUS,1822,Greytown - Main Street (near 74),-41.07919296,175.46167872,259.0,29.5,2.58,MEDIUM,200 at Greytown - Main Street (near 74) ran 259s vs typical 30.0s
D01|120__1__102__TZM__409__4__409__4_20260823|20260402|29,D01,delay_outlier,2026-04-02,8,Thursday,STOP_EVENT,1200,120,BUS,8224,Boulcott Village (near 696),-41.20323341999999,174.9278478,369.0,63.0,2.58,MEDIUM,120 at Boulcott Village (near 696) ran 369s vs typical 63.0s
D01|N6__0__107__TZM__324__1__324__1_20260719|20260403|87,D01,delay_outlier,2026-04-03,1,Friday,STOP_EVENT,9916,N6,BUS,2530,Spinnaker Drive at Hicks Close,-41.11388958,174.8837839,174.0,21.0,2.58,MEDIUM,N6 at Spinnaker Drive at Hicks Close ran 174s vs typical 21.0s
D01|220__0__195__TZM__302__7__302__7_20260823|20260424|21,D01,delay_outlier,2026-04-24,18,Friday,STOP_EVENT,2200,220,BUS,2174,Mungavin Avenue (near 66),-41.14110852,174.8550137,176.0,23.0,2.58,MEDIUM,220 at Mungavin Avenue (near 66) ran 176s vs typical 23.0s
D01|654__0__101__TZM__141__1__141__1_20260823|20260413|32,D01,delay_outlier,2026-04-13,15,Monday,STOP_EVENT,6540,654,OTHER,6155,The Esplanade (near 432),-41.34800861,174.7631029,171.0,18.0,2.58,MEDIUM,654 at The Esplanade (near 432) ran 171s vs typical 18.0s
D01|121__0__423__TZM__407__2__407__2_20260719|20260404|29,D01,delay_outlier,2026-04-04,17,Saturday,STOP_EVENT,1210,121,BUS,9101,Kings Crescent at Pretoria Street (near 85),-41.20806553,174.9135579,-52.0,24.5,-2.58,MEDIUM,121 at Kings Crescent at Pretoria Street (near 85) ran -52s vs typical 25.0s
D01|2__1__824__NBM__9__2__9__2_20260719|20260419|17,D01,delay_outlier,2026-04-19,17,Sunday,STOP_EVENT,20,2,BUS,4311,Bowen Street (near 38),-41.27824806511681,174.77436762178218,199.0,46.0,2.58,MEDIUM,2 at Bowen Street (near 38) ran 199s vs typical 46.0s
D01|14__0__113__NBM__70__70_20260823|20260410|0,D01,delay_outlier,2026-04-10,7,Friday,STOP_EVENT,140,14,BUS,7224,Kilbirnie - Stop B,-41.31760422456684,174.79593749451027,-89.0,64.0,-2.58,MEDIUM,14 at Kilbirnie - Stop B ran -89s vs typical 64.0s
D01|230__1__100__TZM__305__7__305__7_20260823|20260415|1,D01,delay_outlier,2026-04-15,6,Wednesday,STOP_EVENT,2300,230,BUS,2550,Ayton Drive (near 78),-41.110035,174.894989,182.0,29.0,2.58,MEDIUM,230 at Ayton Drive (near 78) ran 182s vs typical 29.0s
D01|JVC__0__406__NCE__Rail_BRT_-_Sat_Full_(JVL)_20260719|20260418|3,D01,delay_outlier,2026-04-18,7,Saturday,STOP_EVENT,63,JVC,BUS,5435,Simla Crescent Station (bus stop),-41.24689203,174.7842497,154.0,1.0,2.58,MEDIUM,JVC at Simla Crescent Station (bus stop) ran 154s vs typical 1.0s
D01|60e__0__125__MNM__3042__3042_20260823|20260413|46,D01,delay_outlier,2026-04-13,17,Monday,STOP_EVENT,601,60e,BUS,2006,Lyttelton Avenue at Ferry Place,-41.13536897,174.8422231,365.0,59.0,2.58,MEDIUM,60e at Lyttelton Avenue at Ferry Place ran 365s vs typical 59.0s
D01|150__0__129__TZM__427__1__427__1_20260823|20260421|5,D01,delay_outlier,2026-04-21,13,Tuesday,STOP_EVENT,1500,150,BUS,9053,Dowse Drive (opposite 56),-41.21377452,174.8786556,181.0,28.0,2.58,MEDIUM,150 at Dowse Drive (opposite 56) ran 181s vs typical 28.0s
D01|929__0__101__TZM__512__3__512__3_20260823|20260407|35,D01,delay_outlier,2026-04-07,15,Tuesday,STOP_EVENT,9290,929,OTHER,9622,Plateau Road (near 51),-41.0965824,175.1324981,-75.0,78.0,-2.58,MEDIUM,929 at Plateau Road (near 51) ran -75s vs typical 78.0s
D01|2__1__328__NBM__89__89_20260823|20260429|1,D01,delay_outlier,2026-04-29,21,Wednesday,STOP_EVENT,20,2,BUS,4330,Karori Road (near 364),-41.28687999999999,174.72734,180.0,27.0,2.58,MEDIUM,2 at Karori Road (near 364) ran 180s vs typical 27.0s
D02|2__1__250__NBM__66__1__66__1_20260823|20260428|6080,D02,bunching,2026-04-28,16,Tuesday,HEADWAY,20,2,BUS,6080,Miramar Avenue at Tauhinu Road,-41.31498596,174.8131054,109.0,307.0,2.58,MEDIUM,2 bunched at Miramar Avenue at Tauhinu Road: 109s gap vs 307s scheduled
D01|745__0__103__NBM__202__202_20260823|20260415|22,D01,delay_outlier,2026-04-15,15,Wednesday,STOP_EVENT,7450,745,OTHER,5132,Gloucester Street (near 5),-41.26917274,174.7587114,220.0,34.5,2.58,MEDIUM,745 at Gloucester Street (near 5) ran 220s vs typical 35.0s
D01|120__0__713__TZM__407__1__407__1_20260719|20260425|33,D01,delay_outlier,2026-04-25,12,Saturday,STOP_EVENT,1200,120,BUS,9374,Stokes Valley Road at Manuka Street (near 357),-41.18446685,174.982738,193.0,7.5,2.58,MEDIUM,120 at Stokes Valley Road at Manuka Street (near 357) ran 193s vs typical 8.0s
D01|17__0__139__TZM__136__1__136__1_20260823|20260430|27,D01,delay_outlier,2026-04-30,21,Thursday,STOP_EVENT,170,17,BUS,6771,Mitchell Street at Phoenix Way,-41.3106127,174.758272,216.0,30.5,2.58,MEDIUM,17 at Mitchell Street at Phoenix Way ran 216s vs typical 31.0s
