SiteRef,site_name,site_description,state_highway,sitetype,lat,lon,no_location,count_date,day_name,is_weekend,total_count,heavy_count,light_count,lanes_reporting,baseline_median,baseline_mad,baseline_n,ratio,robust_z,severity,direction
00260972,Dowse Interchange - SB OFF Ramp,Dowse Interchange - SB OFF Ramp,2,Regional Continuous,-41.215036112746276,174.88504477188002,false,2026-04-02,Thursday,false,7939.0,,7939.0,1,6741.5,326.5,22,1.178,2.474,LOW,SURGE
01N41003,PP2O â€“ OGR NB Offramp,PP2O – OGR NB Offramp,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-20,Monday,false,3613.0,226.5,3386.5,1,4248.5,173.5,22,0.85,-2.471,LOW,DROP
01K61011,Peka Peka Int Southbound Off Ramp,Peka Peka Int Southbound Off Ramp,1K,Regional Continuous,-40.8387974809201,175.08773044117217,false,2026-04-12,Sunday,true,791.0,17.5,773.5,1,1330.5,147.5,8,0.595,-2.467,LOW,DROP
01K11027,Poplar Ave Int Mainline Southbound,Poplar Ave Int Mainline Southbound,1K,Regional Continuous,-40.94130705286987,174.9923888045682,false,2026-04-06,Monday,false,13210.0,588.5,12621.5,2,11455.0,480.5,22,1.153,2.464,LOW,SURGE
01N01077,Ruahine St (Sth of Goa St),Ruahine St (Sth of Goa St),1N,Regional Continuous,-41.30942734263791,174.7913977548842,false,2026-04-06,Monday,false,29246.0,,29246.0,2,34420.5,1416.5,10,0.85,-2.464,LOW,DROP
01N21060,Tawa Interchange - NB Through Traffic,Tawa Interchange - NB Through Traffic,1N,Regional Continuous,-41.187792901243526,174.83159293543275,false,2026-04-20,Monday,false,19144.0,,19144.0,2,23789.0,1280.0,22,0.805,-2.448,LOW,DROP
01K11011,Peka Peka Int Mainline Southbound,Peka Peka Int Mainline Southbound,1K,Regional Continuous,-40.8387974809201,175.08773044117217,false,2026-04-20,Monday,false,7459.0,899.5,6559.5,2,9490.5,562.0,22,0.786,-2.438,LOW,DROP
01N11080,,NGAURANGA SH1 - WTOC - SB,,,,,true,2026-04-27,Monday,false,7843.0,57.0,7786.0,2,12021.5,1162.5,14,0.652,-2.424,LOW,DROP
00260972,Dowse Interchange - SB OFF Ramp,Dowse Interchange - SB OFF Ramp,2,Regional Continuous,-41.215036112746276,174.88504477188002,false,2026-04-27,Monday,false,5568.0,,5568.0,1,6741.5,326.5,22,0.826,-2.424,LOW,DROP
01K21027,Poplar Ave Int Mainline Northbound,Poplar Ave Int Mainline Northbound,1K,Regional Continuous,-40.942197132002484,174.99196408316817,false,2026-04-03,Friday,false,13963.0,638.0,13325.0,2,11410.0,711.0,22,1.224,2.422,LOW,SURGE
01N41062,Grenada Interchange - NB Off Ramp,Grenada Interchange - NB Off Ramp,1N,Regional Continuous,-41.20629231777751,174.81792582487125,false,2026-04-20,Monday,false,3194.0,,3194.0,1,3904.5,198.0,16,0.818,-2.42,LOW,DROP
00210972,Dowse Interchange - SB Through Traffic,Dowse Interchange - SB Through Traffic,2,Regional Continuous,-41.21697201319148,174.88065086215036,false,2026-04-22,Wednesday,false,14409.0,,14409.0,2,15829.0,396.5,22,0.91,-2.416,LOW,DROP
01K31027,Poplar Ave Int Southbound On Ramp,Poplar Ave Int Southbound On Ramp,1K,Regional Continuous,-40.94131359918373,174.99253154852656,false,2026-04-13,Monday,false,4242.0,109.0,4133.0,1,4894.5,183.0,22,0.867,-2.405,LOW,DROP
01K21011,Peka Peka Int Mainline Northbound,Peka Peka Int Mainline Northbound,1K,Regional Continuous,-40.8387170967952,175.0876923393239,false,2026-04-03,Friday,false,11820.0,716.5,11103.5,2,9400.0,679.5,22,1.257,2.402,LOW,SURGE
01K31017,Te Moana Int Southbound On Ramp,Te Moana Int Southbound On Ramp,1K,Regional Continuous,-40.870793791896254,175.03220160920256,false,2026-04-12,Sunday,true,3084.0,28.5,3055.5,1,4458.0,386.5,8,0.692,-2.398,LOW,DROP
01K11027,Poplar Ave Int Mainline Southbound,Poplar Ave Int Mainline Southbound,1K,Regional Continuous,-40.94130705286987,174.9923888045682,false,2026-04-03,Friday,false,9751.0,533.5,9217.5,2,11455.0,480.5,22,0.851,-2.392,LOW,DROP
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-13,Monday,false,9407.0,599.0,8808.0,2,11121.0,484.0,22,0.846,-2.389,LOW,DROP
00240974,Petone - NB OFF Ramp,Petone - NB OFF Ramp,2,Regional Continuous,-41.22399992836928,174.8581853527085,false,2026-04-12,Sunday,true,8977.0,,8977.0,1,12267.0,932.0,8,0.732,-2.381,LOW,DROP
05910024,Porirua Nth Ramp Bridge - SB Through Traffic,Porirua Nth Ramp Bridge - SB Through Traffic,59,Regional Continuous,-41.12938167622971,174.84471092337006,false,2026-04-06,Monday,false,8033.0,,8033.0,2,10609.0,730.0,22,0.757,-2.38,LOW,DROP
01N21011,PP2O Marycrest- NB Lanes,PP2O Marycrest- NB Lanes,1N,Regional Continuous,-40.83505732872768,175.09081551482907,false,2026-04-12,Sunday,true,7119.0,368.0,6751.0,2,10463.0,948.5,8,0.68,-2.378,LOW,DROP
05300001,West of Donalds Bridge,West of Donalds Bridge,53,Regional Continuous,-41.12242973291852,175.33277383734466,false,2026-04-12,Sunday,true,1523.0,,1523.0,2,2674.0,326.5,8,0.57,-2.378,LOW,DROP
01N11003,PP2O Otaki Gorge Road - SB Lane,PP2O Otaki Gorge Road - SB Lane,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-21,Tuesday,false,4642.0,854.5,3787.5,2,6854.5,630.0,22,0.677,-2.369,LOW,DROP
00210980,,NGAURANGA SH2 - WTOC - SB,,,,,true,2026-04-27,Monday,false,8647.0,136.0,8511.0,2,11144.5,716.0,14,0.776,-2.353,LOW,DROP
05950025,Mungavin Interchange - NB ON Ramp,Mungavin Interchange - NB ON Ramp,59,Regional Continuous,-41.136238853666214,174.84453282487112,false,2026-04-06,Monday,false,3613.0,,3613.0,1,4735.5,323.0,22,0.763,-2.344,LOW,DROP
05960024,Porirua Nth Ramp Bridge - SB OFF Ramp,Porirua Nth Ramp Bridge - SB OFF Ramp,59,Regional Continuous,-41.12938167622971,174.84471092337006,false,2026-04-02,Thursday,false,12636.0,,12636.0,1,10399.5,644.5,22,1.215,2.341,LOW,SURGE
00260961,Haywards Interchange - NB off ramp to SH58,Haywards Interchange - SB off ramp to SH58,2,Regional Continuous,-41.159315814104005,174.97173075673987,false,2026-04-21,Tuesday,false,2694.0,131.5,2562.5,1,5174.0,715.0,9,0.521,-2.339,LOW,DROP
05910025,Mungavin Interchange  - SB Through Traffic,Mungavin Interchange  - SB Through Traffic,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-06,Monday,false,4606.0,122.0,4484.0,2,6255.5,476.0,22,0.736,-2.337,LOW,DROP
01N31066,Newlands Interchange - SB On Ramp,Newlands Interchange - SB On Ramp,1N,Regional Continuous,-41.233099481748596,174.80854653223355,false,2026-04-12,Sunday,true,5705.0,,5705.0,1,7778.0,598.5,8,0.733,-2.336,LOW,DROP
01N10999,PP2O Waitohu Stream â€“ SB Lane,PP2O Waitohu Stream – SB Lane,1N,Regional Continuous,-40.75537184426893,175.161623222827,false,2026-04-21,Tuesday,false,4658.0,793.0,3865.0,2,6864.0,637.5,22,0.679,-2.334,LOW,DROP
01K51011,Peka Peka Int Northbound On Ramp,Peka Peka Int Northbound On Ramp,1K,Regional Continuous,-40.8387170967952,175.0876923393239,false,2026-04-07,Tuesday,false,1844.0,138.5,1705.5,1,1526.0,92.0,22,1.208,2.331,LOW,SURGE
01N21060,Tawa Interchange - NB Through Traffic,Tawa Interchange - NB Through Traffic,1N,Regional Continuous,-41.187792901243526,174.83159293543275,false,2026-04-12,Sunday,true,14829.0,,14829.0,2,20213.5,1560.0,8,0.734,-2.328,LOW,DROP
05900014,Taupo Swamp,Taupo Swamp,59,Regional Continuous,-41.05819777666846,174.87609497578796,false,2026-04-18,Saturday,true,3262.0,85.0,3177.0,4,7807.5,1319.0,8,0.418,-2.324,LOW,DROP
01K51017,Te Moana Int Northbound On Ramp,Te Moana Int Northbound On Ramp,1K,Regional Continuous,-40.86661380948549,175.03835096816616,false,2026-04-27,Monday,false,581.0,19.5,561.5,1,932.0,102.0,22,0.623,-2.321,LOW,DROP
01N60999,PP2O â€“ Waitohu Stream SB Offramp,PP2O – Waitohu Stream SB Offramp,1N,Regional Continuous,-40.75537295347653,175.161564026844,false,2026-04-12,Sunday,true,1228.0,40.5,1187.5,1,1946.5,209.0,8,0.631,-2.319,LOW,DROP
05960024,Porirua Nth Ramp Bridge - SB OFF Ramp,Porirua Nth Ramp Bridge - SB OFF Ramp,59,Regional Continuous,-41.12938167622971,174.84471092337006,false,2026-04-21,Tuesday,false,8185.0,,8185.0,1,10399.5,644.5,22,0.787,-2.318,LOW,DROP
01N11080,,NGAURANGA SH1 - WTOC - SB,,,,,true,2026-04-20,Monday,false,8040.0,44.5,7995.5,2,12021.5,1162.5,14,0.669,-2.31,LOW,DROP
01N11071,Thorndon Overbridge - SB,Thorndon Overbridge - SB,1N,Regional Continuous,-41.27133276370202,174.7789147213871,false,2026-04-10,Friday,false,9929.0,162.0,9767.0,2,25920.0,4671.0,17,0.383,-2.309,LOW,DROP
05950025,Mungavin Interchange - NB ON Ramp,Mungavin Interchange - NB ON Ramp,59,Regional Continuous,-41.136238853666214,174.84453282487112,false,2026-04-27,Monday,false,3631.0,,3631.0,1,4735.5,323.0,22,0.767,-2.306,LOW,DROP
00220978,Nth of Ngauranga Interchange - NB,Nth of Ngauranga Interchange - NB,2,Regional Continuous,-41.241094949782465,174.8242059695312,false,2026-04-12,Sunday,true,21508.0,363.5,21144.5,2,30135.5,2532.0,6,0.714,-2.298,LOW,DROP
00260978,Nth of Ngauranga Interchange - SB OFF Ramp,Nth of Ngauranga Interchange - SB OFF Ramp,2,Regional Continuous,-41.246493097483416,174.81598994172566,false,2026-04-12,Sunday,true,9101.0,,9101.0,1,12654.5,1045.0,8,0.719,-2.294,LOW,DROP
01N21072,Hawkestone Interchange - NB Through Traffic,Hawkestone Interchange - NB Through Traffic,1N,Regional Continuous,-41.27562132495423,174.7735387081994,false,2026-04-06,Monday,false,18334.0,,18334.0,3,26297.0,2342.0,17,0.697,-2.293,LOW,DROP
00200937,REMUTAKA - Telemetry Site 01- Pakuratahi River Brg,REMUTAKA - Telemetry Site 01- Pakuratahi River Brg,2,Telemetry,-41.08673022807286,175.207013092771,false,2026-04-20,Monday,false,4666.0,481.5,4184.5,2,6465.0,531.0,21,0.722,-2.285,LOW,DROP
00200937,REMUTAKA - Telemetry Site 01- Pakuratahi River Brg,REMUTAKA - Telemetry Site 01- Pakuratahi River Brg,2,Telemetry,-41.08673022807286,175.207013092771,false,2026-04-12,Sunday,true,3691.0,146.0,3545.0,2,7122.0,1014.0,8,0.518,-2.282,LOW,DROP
01K21027,Poplar Ave Int Mainline Northbound,Poplar Ave Int Mainline Northbound,1K,Regional Continuous,-40.942197132002484,174.99196408316817,false,2026-04-24,Friday,false,13814.0,1164.5,12649.5,2,11410.0,711.0,22,1.211,2.281,LOW,SURGE
01K41017,Te Moana Int Northbound Off Ramp,Te Moana Int Northbound Off Ramp,1K,Regional Continuous,-40.870640292634235,175.03171039911066,false,2026-04-20,Monday,false,4395.0,99.5,4295.5,1,5255.0,255.0,22,0.836,-2.275,LOW,DROP
00210972,Dowse Interchange - SB Through Traffic,Dowse Interchange - SB Through Traffic,2,Regional Continuous,-41.21697201319148,174.88065086215036,false,2026-04-13,Monday,false,14492.0,,14492.0,2,15829.0,396.5,22,0.916,-2.274,LOW,DROP
01K51017,Te Moana Int Northbound On Ramp,Te Moana Int Northbound On Ramp,1K,Regional Continuous,-40.86661380948549,175.03835096816616,false,2026-04-12,Sunday,true,418.0,7.5,410.5,1,692.5,81.5,8,0.604,-2.272,LOW,DROP
01N01078,Cobham Drive (Sth of Evans Bay Parade) - Both,Cobham Drive (Sth of Evans Bay Parade) - Both,1N,Regional Continuous,-41.314497169440735,174.79958685436435,false,2026-04-03,Friday,false,27689.0,251.0,27438.0,4,32045.0,1300.0,21,0.864,-2.26,LOW,DROP
00260978,Nth of Ngauranga Interchange - SB OFF Ramp,Nth of Ngauranga Interchange - SB OFF Ramp,2,Regional Continuous,-41.246493097483416,174.81598994172566,false,2026-04-05,Sunday,true,9160.0,,9160.0,1,12654.5,1045.0,8,0.724,-2.256,LOW,DROP
01K11017,Te Moana Int Mainline Southbound,Te Moana Int Mainline Southbound,1K,Regional Continuous,-40.87049501996547,175.03228741846956,false,2026-04-20,Monday,false,6814.0,760.0,6054.0,2,8716.0,569.0,22,0.782,-2.255,LOW,DROP
00220961,Haywards Interchange Decreasing,Haywards Interchange Decreasing,2,Regional Continuous,-41.1592460994802,174.9721219661422,false,2026-04-22,Wednesday,false,13437.0,229.0,13208.0,2,15191.5,525.0,22,0.885,-2.254,LOW,DROP
00200906,Sth of Waiohine River Bridge,Sth of Waiohine River Bridge,2,Regional Continuous,-41.06628242215614,175.48108371639492,false,2026-04-04,Saturday,true,11245.0,332.0,10913.0,2,8856.5,719.0,8,1.27,2.241,LOW,SURGE
01K61023,Kapiti Rd Int Southbound Off Ramp,Kapiti Rd Int Southbound Off Ramp,1K,Regional Continuous,-40.906473709727976,175.0028261725781,false,2026-04-12,Sunday,true,3558.0,48.0,3510.0,1,4937.0,415.5,8,0.721,-2.239,LOW,DROP
05900005,PAEKAKARIKI - Telemetry Site 47 (Piezo Axle Classification),PAEKAKARIKI - Telemetry Site 47 (Piezo Axle Classification),59,Telemetry,-40.999717137754324,174.93968885757397,false,2026-04-13,Monday,false,6726.0,463.0,6263.0,2,7572.5,255.5,22,0.888,-2.235,LOW,DROP
00210980,,NGAURANGA SH2 - WTOC - SB,,,,,true,2026-04-20,Monday,false,8773.0,382.5,8390.5,2,11144.5,716.0,14,0.787,-2.234,LOW,DROP
00220972,Dowse Interchange - NB Through Traffic,Dowse Interchange - NB Through Traffic,2,Regional Continuous,-41.21693852030788,174.8804948444656,false,2026-04-12,Sunday,true,9637.0,,9637.0,2,13219.0,1084.0,8,0.729,-2.229,LOW,DROP
01N31060,Tawa Interchange - SB On Ramp,Tawa Interchange - SB On Ramp,1N,Regional Continuous,-41.18719620369047,174.8323036727549,false,2026-04-05,Sunday,true,4231.0,,4231.0,1,5836.5,486.0,8,0.725,-2.228,LOW,DROP
00250972,Dowse Interchange - NB ON Ramp,Dowse Interchange - NB ON Ramp,2,Regional Continuous,-41.21515183550086,174.88402229071446,false,2026-04-02,Thursday,false,6848.0,,6848.0,1,5889.0,291.0,22,1.163,2.223,LOW,SURGE
00230972,Dowse Interchange - SB ON Ramp,Dowse Interchange - SB ON Ramp,2,Regional Continuous,-41.21681441865065,174.88037203040545,false,2026-04-20,Monday,false,5363.0,,5363.0,1,7082.0,523.0,22,0.757,-2.217,LOW,DROP
00200917,Sth of Tauherenikau River Bridge,Sth of Tauherenikau River Bridge,2,Regional Continuous,-41.11801372768768,175.37014985461875,false,2026-04-12,Sunday,true,3614.0,100.0,3514.0,2,5863.0,684.5,6,0.616,-2.216,LOW,DROP
00260972,Dowse Interchange - SB OFF Ramp,Dowse Interchange - SB OFF Ramp,2,Regional Continuous,-41.215036112746276,174.88504477188002,false,2026-04-06,Monday,false,5669.0,,5669.0,1,6741.5,326.5,22,0.841,-2.216,LOW,DROP
01N11011,PP2O Marycrest- SB Lanes,PP2O Marycrest- SB Lanes,1N,Regional Continuous,-40.83505732872768,175.09081551482907,false,2026-04-06,Monday,false,13320.0,719.0,12601.0,2,11112.5,672.5,22,1.199,2.214,LOW,SURGE
05910024,Porirua Nth Ramp Bridge - SB Through Traffic,Porirua Nth Ramp Bridge - SB Through Traffic,59,Regional Continuous,-41.12938167622971,174.84471092337006,false,2026-04-27,Monday,false,8216.0,,8216.0,2,10609.0,730.0,22,0.774,-2.211,LOW,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-21,Tuesday,false,2348.0,482.0,1866.0,2,3013.0,203.0,17,0.779,-2.21,LOW,DROP
01N11011,PP2O Marycrest- SB Lanes,PP2O Marycrest- SB Lanes,1N,Regional Continuous,-40.83505732872768,175.09081551482907,false,2026-04-20,Monday,false,8913.0,921.0,7992.0,2,11112.5,672.5,22,0.802,-2.206,LOW,DROP
01K51017,Te Moana Int Northbound On Ramp,Te Moana Int Northbound On Ramp,1K,Regional Continuous,-40.86661380948549,175.03835096816616,false,2026-04-03,Friday,false,599.0,18.0,581.0,1,932.0,102.0,22,0.643,-2.202,LOW,DROP
01N31003,PP2O â€“ OGR SB Onramp,PP2O – OGR SB Onramp,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-12,Sunday,true,2125.0,42.5,2082.5,1,3062.0,289.0,8,0.694,-2.187,LOW,DROP
05800009,PAUATAHANUI EAST - Telemetry Site 73,PAUATAHANUI EAST - Telemetry Site 73,58,Telemetry,-41.12912548543536,174.97322556096162,false,2026-04-22,Wednesday,false,16387.0,585.5,15801.5,2,19571.5,984.5,22,0.837,-2.182,LOW,DROP
01K21027,Poplar Ave Int Mainline Northbound,Poplar Ave Int Mainline Northbound,1K,Regional Continuous,-40.942197132002484,174.99196408316817,false,2026-04-20,Monday,false,9115.0,855.0,8260.0,2,11410.0,711.0,22,0.799,-2.177,LOW,DROP
00200917,Sth of Tauherenikau River Bridge,Sth of Tauherenikau River Bridge,2,Regional Continuous,-41.11801372768768,175.37014985461875,false,2026-04-20,Monday,false,5515.0,407.0,5108.0,2,6965.0,450.0,18,0.792,-2.173,LOW,DROP
01K11023,Kapiti Rd Int Mainline Southbound,Kapiti Rd Int Mainline Southbound,1K,Regional Continuous,-40.91002869312759,174.99780392446758,false,2026-04-10,Friday,false,9347.0,960.0,8387.0,2,7805.0,479.0,22,1.198,2.171,LOW,SURGE
01N11071,Thorndon Overbridge - SB,Thorndon Overbridge - SB,1N,Regional Continuous,-41.27133276370202,174.7789147213871,false,2026-04-09,Thursday,false,10909.0,178.0,10731.0,2,25920.0,4671.0,17,0.421,-2.168,LOW,DROP
01N11060,Tawa Interchange - SB Through Traffic,Tawa Interchange - SB Through Traffic,1N,Regional Continuous,-41.18719620369047,174.8323036727549,false,2026-04-06,Monday,false,19316.0,,19316.0,2,23862.5,1416.5,22,0.809,-2.165,LOW,DROP
01K11011,Peka Peka Int Mainline Southbound,Peka Peka Int Mainline Southbound,1K,Regional Continuous,-40.8387974809201,175.08773044117217,false,2026-04-10,Friday,false,11286.0,1234.5,10051.5,2,9490.5,562.0,22,1.189,2.155,LOW,SURGE
05800015,East of Paremata RAB,East of Paremata RAB,58,Regional Continuous,-41.10443847239268,174.87345183562996,false,2026-04-21,Tuesday,false,11156.0,,11156.0,2,15129.0,1244.5,22,0.737,-2.153,LOW,DROP
01K21027,Poplar Ave Int Mainline Northbound,Poplar Ave Int Mainline Northbound,1K,Regional Continuous,-40.942197132002484,174.99196408316817,false,2026-04-27,Monday,false,9143.0,428.0,8715.0,2,11410.0,711.0,22,0.801,-2.151,LOW,DROP
01N50999,PP2O â€“ Waitohu Stream NB Onramp,PP2O – Waitohu Stream NB Onramp,1N,Regional Continuous,-40.75536350669006,175.16158741397572,false,2026-04-03,Friday,false,2418.0,121.5,2296.5,1,2838.5,132.0,22,0.852,-2.149,LOW,DROP
05950024,Porirua Nth Ramp Bridge - NB ON Ramp,Porirua Nth Ramp Bridge - NB ON Ramp,59,Regional Continuous,-41.13009454470167,174.8440637081995,false,2026-04-05,Sunday,true,5259.0,,5259.0,1,8459.0,1004.5,8,0.622,-2.149,LOW,DROP
01N61072,Hawkestone Interchange - SB Off Ramp,Hawkestone Interchange - SB Off Ramp,1N,Regional Continuous,-41.27347974656232,174.77634625382,false,2026-04-12,Sunday,true,2738.0,,2738.0,1,3526.0,248.0,8,0.777,-2.143,LOW,DROP
05800011,West of Joseph Banks Drive,West of Joseph Banks Drive,58,Regional Continuous,-41.10435169456812,174.90905379607648,false,2026-04-20,Monday,false,4986.0,121.0,4865.0,2,6554.5,494.5,22,0.761,-2.139,LOW,DROP
00200917,Sth of Tauherenikau River Bridge,Sth of Tauherenikau River Bridge,2,Regional Continuous,-41.11801372768768,175.37014985461875,false,2026-04-27,Monday,false,5540.0,211.5,5328.5,2,6965.0,450.0,18,0.795,-2.136,LOW,DROP
01N11080,,NGAURANGA SH1 - WTOC - SB,,,,,true,2026-04-17,Friday,false,15693.0,276.0,15417.0,2,12021.5,1162.5,14,1.305,2.13,LOW,SURGE
01N21062,Grenada Interchange - NB Through Traffic,Grenada Interchange - NB Through Traffic,1N,Regional Continuous,-41.20629231777751,174.81792582487125,false,2026-04-20,Monday,false,23643.0,,23643.0,2,28971.0,1688.0,16,0.816,-2.129,LOW,DROP
01N31066,Newlands Interchange - SB On Ramp,Newlands Interchange - SB On Ramp,1N,Regional Continuous,-41.233099481748596,174.80854653223355,false,2026-04-05,Sunday,true,5895.0,,5895.0,1,7778.0,598.5,8,0.758,-2.122,LOW,DROP
05900011,Nth of Wairaka Rd (Pukerua Bay),Nth of Wairaka Rd (Pukerua Bay),59,Regional Continuous,-41.03354485210579,174.88881507103167,false,2026-04-24,Friday,false,8862.0,,8862.0,2,8170.0,220.0,11,1.085,2.122,LOW,SURGE
00200957,Sth of Craigs Flat,Sth of Craigs Flat,2,Regional Continuous,-41.132689571832096,175.01881579929966,false,2026-04-18,Saturday,true,16035.0,,16035.0,2,23296.0,2309.5,8,0.688,-2.121,LOW,DROP
01K61011,Peka Peka Int Southbound Off Ramp,Peka Peka Int Southbound Off Ramp,1K,Regional Continuous,-40.8387974809201,175.08773044117217,false,2026-04-20,Monday,false,1447.0,108.0,1339.0,1,1659.0,67.5,22,0.872,-2.118,LOW,DROP
01N50999,PP2O â€“ Waitohu Stream NB Onramp,PP2O – Waitohu Stream NB Onramp,1N,Regional Continuous,-40.75536350669006,175.16158741397572,false,2026-04-12,Sunday,true,1269.0,41.0,1228.0,1,1954.0,218.5,8,0.649,-2.115,LOW,DROP
01N31072,Hawkestone Interchange - SB On Ramp,Hawkestone Interchange - SB On Ramp,1N,Regional Continuous,-41.27570477419336,174.7739707358753,false,2026-04-05,Sunday,true,3029.0,,3029.0,1,3662.5,203.0,8,0.827,-2.105,LOW,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-11,Saturday,true,2971.0,270.0,2701.0,2,2743.5,73.0,6,1.083,2.102,LOW,SURGE
00220974,Nth of Petone Interchange - NB,Nth of Petone Interchange - NB,2,Regional Continuous,-41.22399992836928,174.8581853527085,false,2026-04-12,Sunday,true,13161.0,,13161.0,2,18093.5,1583.5,8,0.727,-2.101,LOW,DROP
01N21072,Hawkestone Interchange - NB Through Traffic,Hawkestone Interchange - NB Through Traffic,1N,Regional Continuous,-41.27562132495423,174.7735387081994,false,2026-04-27,Monday,false,19013.0,,19013.0,3,26297.0,2342.0,17,0.723,-2.098,LOW,DROP
01N21070,Thorndon Overbridge - NB,Thorndon Overbridge - NB,1N,Regional Continuous,-41.27058150597994,174.77974202645015,false,2026-04-20,Monday,false,26403.0,443.0,25960.0,3,34021.5,2469.0,22,0.776,-2.081,LOW,DROP
01K41023,Kapiti Rd Int Northbound Off Ramp,Kapiti Rd Int Northbound Off Ramp,1K,Regional Continuous,-40.9099728549411,174.99738667612903,false,2026-04-18,Saturday,true,2288.0,43.5,2244.5,1,2976.5,223.5,8,0.769,-2.078,LOW,DROP
00200957,Sth of Craigs Flat,Sth of Craigs Flat,2,Regional Continuous,-41.132689571832096,175.01881579929966,false,2026-04-22,Wednesday,false,24146.0,,24146.0,2,27761.5,1177.0,22,0.87,-2.072,LOW,DROP
01N21003,PP2O Otaki Gorge Road- NB Lanes,PP2O Otaki Gorge Road- NB Lanes,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-18,Saturday,true,5557.0,466.5,5090.5,2,7295.0,566.5,8,0.762,-2.069,LOW,DROP
00260978,Nth of Ngauranga Interchange - SB OFF Ramp,Nth of Ngauranga Interchange - SB OFF Ramp,2,Regional Continuous,-41.246493097483416,174.81598994172566,false,2026-04-20,Monday,false,11917.0,,11917.0,1,14575.0,867.5,22,0.818,-2.067,LOW,DROP
05300016,West of Princess St (Martinborough),West of Princess St (Martinborough),53,Regional Continuous,-41.20805855757347,175.44914947124576,false,2026-04-12,Sunday,true,1886.0,,1886.0,2,3360.5,482.0,8,0.561,-2.063,LOW,DROP
01N21003,PP2O Otaki Gorge Road- NB Lanes,PP2O Otaki Gorge Road- NB Lanes,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-19,Sunday,true,5563.0,362.5,5200.5,2,7295.0,566.5,8,0.763,-2.062,LOW,DROP
01K21027,Poplar Ave Int Mainline Northbound,Poplar Ave Int Mainline Northbound,1K,Regional Continuous,-40.942197132002484,174.99196408316817,false,2026-04-06,Monday,false,9237.0,449.0,8788.0,2,11410.0,711.0,22,0.81,-2.061,LOW,DROP
05960024,Porirua Nth Ramp Bridge - SB OFF Ramp,Porirua Nth Ramp Bridge - SB OFF Ramp,59,Regional Continuous,-41.12938167622971,174.84471092337006,false,2026-04-20,Monday,false,8432.0,,8432.0,1,10399.5,644.5,22,0.811,-2.059,LOW,DROP
00200895,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,CLAREVILLE - Telemetry Site 80 - Nth of Whites Line,2,Telemetry,-41.002349572598405,175.55655704384648,false,2026-04-20,Monday,false,10440.0,736.0,9704.0,2,12997.5,838.0,22,0.803,-2.058,LOW,DROP
05910025,Mungavin Interchange  - SB Through Traffic,Mungavin Interchange  - SB Through Traffic,59,Regional Continuous,-41.14067619019408,174.84472805131063,false,2026-04-11,Saturday,true,5744.0,162.0,5582.0,2,4954.0,259.5,8,1.159,2.053,LOW,SURGE
00200954,Sth of Whakatiki St,Sth of Whakatiki St,2,Regional Continuous,-41.1212893293081,175.04175410843996,false,2026-04-18,Saturday,true,16434.0,246.0,16188.0,2,23710.0,2392.5,8,0.693,-2.051,LOW,DROP
01N51071,May St - NB On Ramp,May St - NB On Ramp,1N,Regional Continuous,-41.27170000477337,174.77787410460738,false,2026-04-25,Saturday,true,2856.0,,2856.0,1,1846.0,332.5,8,1.547,2.049,LOW,SURGE
01K11017,Te Moana Int Mainline Southbound,Te Moana Int Mainline Southbound,1K,Regional Continuous,-40.87049501996547,175.03228741846956,false,2026-04-10,Friday,false,10440.0,1086.5,9353.5,2,8716.0,569.0,22,1.198,2.044,LOW,SURGE
01N41003,PP2O â€“ OGR NB Offramp,PP2O – OGR NB Offramp,1N,Regional Continuous,-40.77657484683837,175.14244933973023,false,2026-04-12,Sunday,true,2109.0,50.0,2059.0,1,3141.0,341.0,8,0.671,-2.041,LOW,DROP
00200864,Sth of Readers Cutting,Sth of Readers Cutting,2,Regional Continuous,-40.792698886171465,175.61740894451077,false,2026-04-24,Friday,false,3627.0,500.5,3126.5,2,3013.0,203.0,17,1.204,2.04,LOW,SURGE
05300001,West of Donalds Bridge,West of Donalds Bridge,53,Regional Continuous,-41.12242973291852,175.33277383734466,false,2026-04-20,Monday,false,1840.0,,1840.0,2,2542.5,232.5,22,0.724,-2.038,LOW,DROP
01K41027,Poplar Ave Int Northbound Off Ramp,Poplar Ave Int Northbound Off Ramp,1K,Regional Continuous,-40.94212838280744,174.99177195669355,false,2026-04-20,Monday,false,4304.0,134.0,4170.0,1,5172.0,287.5,22,0.832,-2.036,LOW,DROP
